CO2_loading,MEA_mol,Temp,log_x_H2O,log_x_CO2,log_x_MEA,log_x_OH-,log_x_HCO3-,log_x_CO32-,log_x_MEACOO-,log_x_H3O+,log_x_MEAH+,x_H2O,x_CO2,x_MEA,x_OH-,x_HCO3-,x_CO32-,x_MEACOO-,x_H3O+,x_MEAH+,gamma_H2O,gamma_CO2,gamma_MEA,gamma_OH-,gamma_HCO3-,gamma_CO32-,gamma_MEACOO-,gamma_H3O+,gamma_MEAH+,G_ex,Henry_mix_CO2,fugacity_pure_solvent_H2O,fugacity_pure_solvent_MEA,log_gamma_mix_CO2,liq_enthalpy
0.0509,0.342421053,408.15,-0.428554089,-9.753633386,-1.161128129,-15.83809999,-11.00766608,-20.24246018,-4.036299703,-16.95840959,-4.035356547,0.651450354,5.81E-05,0.313132728,1.32E-07,1.66E-05,1.62E-09,0.017662709,4.32E-08,0.017679375,-0.08527006,-1.06871799,-0.086534794,7.249956516,-0.545137976,-0.475521905,-2.747707322,-1.590290453,4.655832852,-0.096053178,1614.968872,3.041497351,0.313128277,0.230354481,-277311.9553
0.0509,0.368684211,293.15,-0.471204762,-24.1271111,-1.086191353,-14.61202793,-11.14149229,-17.03617789,-3.957523265,-25.24767653,-3.956737151,0.624249743,3.32E-11,0.337499465,4.51E-07,1.45E-05,3.99E-08,0.019110387,1.08E-11,0.019125416,-0.199012462,1.76272164,-0.453093625,8.729668885,-3.212356806,1.501603387,-2.425308478,-1.491374729,1.908510792,-0.152950165,1969.359191,0.023394995,0.00034299,0.099458503,-289489.8198
0.0509,0.368684211,297.3605263,-0.471200835,-23.55733879,-1.086198635,-14.60437616,-11.32696623,-17.0602498,-3.957394793,-24.83928854,-3.956737021,0.624252194,5.88E-11,0.337497008,4.54E-07,1.20E-05,3.90E-08,0.019112842,1.63E-11,0.019125418,-0.192861221,1.679777924,-0.426574844,8.645963373,-2.885490782,1.356569025,-2.433114691,-1.49479392,2.046302967,-0.14605527,1955.227979,0.030239075,0.000498365,0.141515267,-289054.3193
0.0509,0.368684211,301.5710526,-0.47119836,-22.98696019,-1.086203192,-14.60996196,-11.46384713,-17.10491347,-3.957314099,-24.44168978,-3.956737245,0.624253739,1.04E-10,0.33749547,4.52E-07,1.05E-05,3.73E-08,0.019114385,2.43E-11,0.019125414,-0.186947442,1.589978306,-0.401570883,8.572844319,-2.611424284,1.229244382,-2.441688798,-1.498401228,2.179922783,-0.13975183,1945.318391,0.038765978,0.000714541,0.172317655,-288619.9643
0.0509,0.368684211,305.7815789,-0.471196748,-22.41742022,-1.08620612,-14.62724743,-11.56347415,-17.16737062,-3.957261882,-24.05413239,-3.956737773,0.624254745,1.84E-10,0.337494481,4.44E-07,9.51E-06,3.50E-08,0.019115383,3.58E-11,0.019125404,-0.181266052,1.495150192,-0.377980194,8.508647692,-2.378716795,1.116677614,-2.451050799,-1.502194196,2.309877386,-0.133998647,1938.09614,0.049308997,0.001011562,0.194745082,-288186.4454
0.0509,0.368684211,309.9921053,-0.471195682,-21.84971453,-1.086208012,-14.65492914,-11.63439533,-17.24529191,-3.957227701,-23.67595905,-3.956738552,0.624255411,3.24E-10,0.337493843,4.32E-07,8.86E-06,3.24E-08,0.019116036,5.22E-11,0.019125389,-0.175811518,1.396602444,-0.355708799,8.452000026,-2.178724704,1.016442077,-2.461213731,-1.5061715,2.436593866,-0.128758244,1932.370873,0.062250436,0.00141482,0.21093642,-287753.4724
0.0509,0.368684211,314.2026316,-0.471194979,-21.28452357,-1.086209211,-14.69189199,-11.68309151,-17.33671917,-3.957205547,-23.30658984,-3.956739534,0.62425585,5.70E-10,0.337493438,4.16E-07,8.44E-06,2.96E-08,0.01911646,7.55E-11,0.01912537,-0.170578086,1.295278029,-0.334669583,8.401761005,-2.004870558,0.926533927,-2.472181479,-1.510332379,2.560432146,-0.123996271,1927.222128,0.078025887,0.001956122,0.222485348,-287320.775
0.0509,0.368684211,318.4131579,-0.471194527,-20.72230712,-1.086209928,-14.7371745,-11.71450235,-17.43999117,-3.957191773,-22.94551071,-3.956740674,0.624256132,1.00E-09,0.337493196,3.98E-07,8.17E-06,2.67E-08,0.019116723,1.08E-10,0.019125349,-0.165559913,1.191862046,-0.314781725,8.356979259,-1.852113478,0.845291456,-2.483947534,-1.514676374,2.681696091,-0.119681093,1921.945528,0.097128499,0.002674885,0.230582909,-286888.1027
0.0509,0.368684211,322.6236842,-0.471194258,-20.16337042,-1.086210293,-14.78994203,-11.73241111,-17.5536861,-3.957184074,-22.59226364,-3.956741936,0.6242563,1.75E-09,0.337493073,3.77E-07,8.03E-06,2.38E-08,0.01911687,1.54E-10,0.019125324,-0.160751159,1.086857876,-0.295970222,8.316857625,-1.716562685,0.771331108,-2.496494527,-1.519203196,2.800642837,-0.11578348,1916.012295,0.120113163,0.003619469,0.236121656,-286455.2226
0.0509,0.368684211,326.8342105,-0.471194126,-19.6079106,-1.086210395,-14.84946548,-11.73972805,-17.6765768,-3.957180937,-22.2464384,-3.956743293,0.624256382,3.05E-09,0.337493039,3.56E-07,7.97E-06,2.10E-08,0.01911693,2.18E-10,0.019125298,-0.15614604,0.980640789,-0.278165448,8.280725507,-1.595193631,0.703496457,-2.509794471,-1.523912656,2.917490543,-0.112276341,1909.03771,0.147600577,0.004848631,0.239771971,-286021.9187
0.0509,0.368684211,331.0447368,-0.471194102,-19.05604926,-1.086210293,-14.91510434,-11.73870068,-17.80759571,-3.95718135,-21.90766561,-3.956744733,0.624256397,5.30E-09,0.337493073,3.33E-07,7.98E-06,1.85E-08,0.019116922,3.06E-10,0.019125271,-0.151738853,0.873495639,-0.261302749,8.248016686,-1.485638171,0.640817309,-2.523809637,-1.528804626,3.0324248,-0.10913452,1900.755763,0.180281133,0.006433112,0.24203823,-285587.9893
0.0509,0.368684211,335.2552632,-0.471194163,-18.50785565,-1.086210024,-14.98629283,-11.73107092,-17.94580749,-3.957184629,-21.5756111,-3.956746267,0.624256359,9.17E-09,0.337493164,3.10E-07,8.04E-06,1.61E-08,0.01911686,4.26E-10,0.019125242,-0.147523983,0.765643357,-0.245322075,8.218251395,-1.386028548,0.582476785,-2.538493969,-1.533879018,3.145603933,-0.106334606,1890.998225,0.218918576,0.008457324,0.243300296,-285153.2462
0.0509,0.368684211,339.4657895,-0.471194297,-17.9633633,-1.086209615,-15.06252871,-11.71819337,-18.09038753,-3.95719032,-21.249971,-3.956747932,0.624256276,1.58E-08,0.337493302,2.87E-07,8.14E-06,1.39E-08,0.019116751,5.91E-10,0.01912521,-0.143495893,0.657259542,-0.230167626,8.191021766,-1.2948807,0.527784701,-2.553794907,-1.539135771,3.257163384,-0.103854781,1879.677012,0.264353381,0.011021163,0.243844327,-284717.5128
0.0509,0.368684211,343.6763158,-0.471194494,-17.42258199,-1.086209077,-15.143364,-11.70112499,-18.2406051,-3.957198157,-20.93046783,-3.956749816,0.624256152,2.71E-08,0.337493483,2.65E-07,8.28E-06,1.20E-08,0.019116601,8.13E-10,0.019125174,-0.139649113,0.548487485,-0.215787543,8.165979959,-1.211006503,0.476155975,-2.569655448,-1.544574839,3.367219338,-0.101674697,1866.76912,0.317505805,0.014241899,0.243885745,-284280.6228
0.0509,0.368684211,347.8868421,-0.471194751,-16.88550663,-1.08620841,-15.22839734,-11.68069348,-18.39581005,-3.95720804,-20.61684709,-3.956752079,0.624255992,4.64E-08,0.337493708,2.43E-07,8.46E-06,1.03E-08,0.019116412,1.11E-09,0.01912513,-0.135978213,0.439447279,-0.202133607,8.142828447,-1.133447397,0.427093035,-2.586016254,-1.55019619,3.475871747,-0.09977537,1852.303633,0.379378563,0.018256149,0.243586433,-283842.4187
0.0509,0.368684211,352.0973684,-0.471195066,-16.35212363,-1.0862076,-15.31726768,-11.65754967,-18.5554222,-3.957220062,-20.30887446,-3.956755005,0.624255796,7.91E-08,0.337493982,2.23E-07,8.65E-06,8.74E-09,0.019116182,1.51E-09,0.019125074,-0.132477788,0.330242176,-0.18916097,8.121312045,-1.061423926,0.380171447,-2.602817676,-1.555999799,3.583206838,-0.098139096,1836.350511,0.451059092,0.023221911,0.243067669,-283402.7503
0.0509,0.368684211,356.3078947,-0.471195444,-15.82241565,-1.08620661,-15.40964891,-11.63220784,-18.71892273,-3.957234558,-20.00633347,-3.956759075,0.62425556,1.34E-07,0.337494316,2.03E-07,8.88E-06,7.42E-09,0.019115905,2.05E-09,0.019124997,-0.129142443,0.220963008,-0.176827913,8.101211367,-0.994297161,0.335028162,-2.620001525,-1.561985648,3.689299233,-0.096749407,1819.010904,0.533721356,0.029320629,0.242419893,-282961.4735
0.0509,0.368684211,360.5184211,-0.471195898,-15.29636497,-1.086205371,-15.50524552,-11.6050769,-18.88584719,-3.957252228,-19.7090235,-3.956765097,0.624255276,2.27E-07,0.337494734,1.85E-07,9.12E-06,6.28E-09,0.019115567,2.76E-09,0.019124881,-0.12596678,0.11169126,-0.165095624,8.082337475,-0.931539043,0.291351881,-2.637512534,-1.56815372,3.79421373,-0.095591049,1800.408848,0.628627169,0.036759286,0.241710122,-282518.4479
0.0509,0.368684211,364.7289474,-0.47119645,-14.77395605,-1.086203765,-15.60378889,-11.57648448,-19.0557796,-3.957274334,-19.4167582,-3.956774419,0.624254932,3.83E-07,0.337495276,1.67E-07,9.38E-06,5.30E-09,0.019115145,3.69E-09,0.019124703,-0.122945394,0.002501204,-0.153928005,8.064527524,-0.872709464,0.248875212,-2.655299435,-1.574503999,3.898006848,-0.094650018,1780.684178,0.737126992,0.045772484,0.240987596,-282073.5351
0.0509,0.368684211,368.9394737,-0.47119714,-14.25517732,-1.086201588,-15.70503418,-11.54669574,-19.22834769,-3.957303037,-19.12936421,-3.956789265,0.624254501,6.44E-07,0.337496011,1.51E-07,9.67E-06,4.46E-09,0.019114596,4.92E-09,0.019124419,-0.120072863,-0.106538592,-0.143291518,8.047641307,-0.817438405,0.207368314,-2.673315668,-1.581036462,4.000728181,-0.093913665,1759.986546,0.860660202,0.056624498,0.24028812,-281626.5945
0.0509,0.368684211,373.15,-0.471198035,-13.74002289,-1.086198506,-15.80875791,-11.51592824,-19.40321888,-3.957341952,-18.84668017,-3.956813301,0.624253942,1.08E-06,0.337497051,1.36E-07,9.97E-06,3.74E-09,0.019113852,6.53E-09,0.01912396,-0.117343743,-0.215364187,-0.133155065,8.031558643,-0.765411919,0.166633904,-2.691519724,-1.587751078,4.10242164,-0.093370921,1738.470425,1.000754793,0.069611275,0.239637435,-281177.4792
0.0509,0.368684211,378.15,-0.471199524,-13.13298684,-1.086192884,-15.93486841,-11.47836989,-19.61346386,-3.957409892,-18.51690421,-3.956862303,0.624253012,1.98E-06,0.337498949,1.20E-07,1.04E-05,3.03E-09,0.019112554,9.08E-09,0.019123023,-0.114281589,-0.344233577,-0.12172803,8.013364631,-0.70747572,0.11903438,-2.713331032,-1.595961187,4.22190181,-0.092965524,1712.070905,1.190862853,0.088262805,0.238953061,-280641.1062
0.0509,0.368684211,383.15,-0.471201789,-12.53108445,-1.086183581,-16.06387791,-11.43994625,-19.82610982,-3.957518197,-18.19332919,-3.956950345,0.624251599,3.61E-06,0.337502088,1.06E-07,1.08E-05,2.45E-09,0.019110484,1.26E-08,0.019121339,-0.111404524,-0.472621057,-0.110922172,7.996022222,-0.653350909,0.072054062,-2.735303793,-1.604427889,4.340048495,-0.092810455,1684.990075,1.409471097,0.111008101,0.238384538,-280101.1181
0.0509,0.368684211,388.15,-0.47120541,-11.93436389,-1.086167736,-16.19551153,-11.40088841,-20.04079508,-3.957697842,-17.87574934,-3.957108453,0.624249338,6.56E-06,0.337507436,9.26E-08,1.12E-05,1.98E-09,0.019107051,1.72E-08,0.019118316,-0.108702725,-0.600435866,-0.100699233,7.979429043,-0.602704582,0.025510368,-2.757394014,-1.613150802,4.456919614,-0.092904202,1657.470097,1.659609634,0.13853855,0.237947257,-279557.0964
0.0509,0.368684211,393.15,-0.471211414,-11.34291629,-1.086140281,-16.32952918,-11.36142274,-20.25723429,-3.958003705,-17.5639876,-3.957391554,0.62424559,1.19E-05,0.337516703,8.09E-08,1.16E-05,1.59E-09,0.019101208,2.36E-08,0.019112904,-0.106165461,-0.72758952,-0.091027461,7.963525261,-0.555241026,-0.020723547,-2.779563957,-1.622129156,4.572575594,-0.0932593,1629.735317,1.94446878,0.171623482,0.237654717,-279008.4445
0.0509,0.368684211,398.15,-0.471221609,-10.7569022,-1.086092311,-16.46572926,-11.3218013,-20.47523584,-3.958532363,-17.25790465,-3.957896284,0.624239226,2.13E-05,0.337532894,7.06E-08,1.21E-05,1.28E-09,0.019091113,3.20E-08,0.01910326,-0.103780205,-0.853992716,-0.081883967,7.948307305,-0.51068499,-0.066705282,-2.801779187,-1.631361411,4.68708707,-0.09391214,1601.986641,2.267391036,0.211113241,0.237523105,-278454.2505
0.0509,0.368684211,403.15,-0.471239146,-10.17659745,-1.086008296,-16.60395672,-11.28234637,-20.69473684,-3.95945258,-16.95741558,-3.958791482,0.624228279,3.81E-05,0.337561253,6.15E-08,1.26E-05,1.03E-09,0.019073553,4.32E-08,0.019086166,-0.101530996,-0.979550531,-0.073259134,7.93385317,-0.468761295,-0.11239537,-2.824004177,-1.640844531,4.800547154,-0.094940123,1574.394604,2.631861581,0.257941715,0.237577164,-277893.0528
0.0509,0.368684211,408.15,-0.471269468,-9.602470567,-1.085861418,-16.74411725,-11.24352015,-20.91586628,-3.961056814,-16.66251917,-3.960369713,0.624209351,6.76E-05,0.337610837,5.35E-08,1.31E-05,8.25E-10,0.019042979,5.80E-08,0.019056068,-0.099395555,-1.104154885,-0.065164456,7.920365491,-0.429166274,-0.157606468,-2.846195531,-1.65057258,4.913091361,-0.096491069,1547.088525,3.041497351,0.313128277,0.237858475,-277322.4459
0.0509,0.394947368,293.15,-0.515944837,-24.28683058,-1.016020568,-15.36559112,-11.20264749,-17.60702592,-3.88725359,-25.16316439,-3.886576048,0.596936321,2.83E-11,0.362032762,2.12E-07,1.36E-05,2.26E-08,0.020501575,1.18E-11,0.02051547,-0.227148765,1.820903279,-0.401840552,9.453406819,-3.282564724,1.911263047,-2.505517405,-1.546061606,1.989598809,-0.148606929,2065.987153,0.023394995,0.00034299,0.109740195,-289718.7489
0.0509,0.394947368,297.3605263,-0.515940606,-23.70287442,-1.016027545,-15.36391109,-11.40744322,-17.63212875,-3.887130382,-24.74356326,-3.886576059,0.596938846,5.08E-11,0.362030236,2.13E-07,1.11E-05,2.20E-08,0.020504101,1.79E-11,0.02051547,-0.220096583,1.736457473,-0.377367394,9.364526237,-2.934841939,1.757647771,-2.513828707,-1.549547143,2.136492609,-0.141690192,2043.908965,0.030239075,0.000498365,0.153837482,-289274.8852
0.0509,0.394947368,301.5710526,-0.515937961,-23.11832207,-1.016031889,-15.37570324,-11.560301,-17.67870272,-3.887053516,-24.33524091,-3.886576232,0.596940425,9.12E-11,0.362028664,2.10E-07,9.54E-06,2.10E-08,0.020505677,2.70E-11,0.020515466,-0.213325404,1.644530853,-0.354307653,9.286959802,-2.64340555,1.622972715,-2.522949979,-1.55322431,2.278822096,-0.135388995,2026.458141,0.038765978,0.000714541,0.186006352,-288832.2847
0.0509,0.394947368,305.7815789,-0.515936243,-22.53471705,-1.016034691,-15.39934903,-11.67336121,-17.74376939,-3.887003735,-23.93741097,-3.88657654,0.596941451,1.63E-10,0.362027649,2.05E-07,8.52E-06,1.97E-08,0.020506698,4.02E-11,0.02051546,-0.206828364,1.547097242,-0.332565061,9.218924264,-2.396004544,1.504076537,-2.532897196,-1.557090586,2.417127743,-0.129659624,2011.943949,0.049308997,0.001011562,0.209296858,-288390.6239
0.0509,0.394947368,309.9921053,-0.5159351,-21.95312369,-1.016036533,-15.43348215,-11.75576468,-17.82485303,-3.886970812,-23.5493817,-3.886576958,0.596942133,2.92E-10,0.362026982,1.98E-07,7.84E-06,1.81E-08,0.020507373,5.92E-11,0.020515451,-0.200598225,1.445578907,-0.312050619,9.158948819,-2.183392265,1.398362067,-2.54367788,-1.561144633,2.551866146,-0.124462366,1999.074099,0.062250436,0.00141482,0.225976441,-287949.599
0.0509,0.394947368,314.2026316,-0.515934335,-21.37426871,-1.016037743,-15.47693817,-11.81443246,-17.91987542,-3.886948949,-23.17054243,-3.886577462,0.59694259,5.22E-10,0.362026544,1.90E-07,7.40E-06,1.65E-08,0.020507821,8.65E-11,0.020515441,-0.194627616,1.341007166,-0.292681901,9.105813095,-1.998539702,1.303685995,-2.55528902,-1.565385693,2.683423313,-0.119760863,1986.866,0.078025887,0.001956122,0.237735616,-287508.927
0.0509,0.394947368,318.4131579,-0.515933828,-20.79864148,-1.01603852,-15.52871688,-11.85463219,-18.02707598,-3.886934675,-22.80035165,-3.886578032,0.596942892,9.27E-10,0.362026263,1.80E-07,7.11E-06,1.48E-08,0.020508114,1.25E-10,0.020515429,-0.188909164,1.23413643,-0.274382519,9.058499521,-1.836065731,1.218272049,-2.567716117,-1.569813314,2.81212618,-0.115521665,1974.582294,0.097128499,0.002674885,0.245838383,-287068.3458
0.0509,0.394947368,322.6236842,-0.515933506,-20.22656472,-1.016038987,-15.58795325,-11.88039237,-18.14495027,-3.886925819,-22.43832673,-3.886578656,0.596943084,1.64E-09,0.362026094,1.70E-07,6.92E-06,1.32E-08,0.020508295,1.80E-10,0.020515416,-0.183435574,1.125524866,-0.257081657,9.01615595,-1.691821624,1.140642176,-2.580933113,-1.574427213,2.938252329,-0.111713893,1961.682376,0.120113163,0.003619469,0.251232282,-286627.6121
0.0509,0.394947368,326.8342105,-0.515933321,-19.65824429,-1.016039225,-15.65389443,-11.89480726,-18.27220221,-3.886920972,-22.08403531,-3.886579328,0.596943195,2.90E-09,0.362026008,1.59E-07,6.83E-06,1.16E-08,0.020508395,2.56E-10,0.020515403,-0.178199672,1.015591376,-0.240713648,8.978065922,-1.562586056,1.069561702,-2.594903102,-1.579227206,3.062038082,-0.108308958,1947.784745,0.147600577,0.004848631,0.254629159,-286186.5001
0.0509,0.394947368,331.0447368,-0.51593324,-19.09380459,-1.016039286,-15.7258814,-11.90026309,-18.4077068,-3.886919199,-21.73708814,-3.886580053,0.596943243,5.10E-09,0.362025986,1.48E-07,6.79E-06,1.01E-08,0.020508431,3.63E-10,0.020515388,-0.173194414,0.904655816,-0.225217585,8.943624824,-1.445839839,1.003995394,-2.609579699,-1.58421317,3.183685213,-0.105280333,1932.636894,0.180281133,0.006433112,0.256564648,-285744.7996
0.0509,0.394947368,335.2552632,-0.515933242,-18.53331374,-1.016039207,-15.80333412,-11.89860707,-18.55048102,-3.886919873,-21.39713303,-3.886580854,0.596943242,8.93E-09,0.362026014,1.37E-07,6.80E-06,8.78E-09,0.020508417,5.10E-10,0.020515371,-0.16841288,0.792967374,-0.21053696,8.912320629,-1.339598534,0.943072119,-2.624908925,-1.58938502,3.303366512,-0.102603358,1916.090655,0.218918576,0.008457324,0.25744217,-285302.3144
0.0509,0.394947368,339.4657895,-0.515933313,-17.97680177,-1.016039008,-15.88573947,-11.89127438,-18.69966103,-3.886922585,-21.06384982,-3.886581782,0.5969432,1.56E-08,0.362026086,1.26E-07,6.85E-06,7.57E-09,0.020508362,7.11E-10,0.020515352,-0.163848255,0.680724597,-0.196619327,8.883718272,-1.242287355,0.886056284,-2.640831407,-1.594742697,3.42123039,-0.100255075,1898.081659,0.264353381,0.011021163,0.257565619,-284858.8605
0.0509,0.394947368,343.6763158,-0.515933443,-17.4242738,-1.0160387,-15.97264128,-11.87938446,-18.85448425,-3.886927099,-20.73694618,-3.886582933,0.596943122,2.71E-08,0.362026198,1.16E-07,6.93E-06,6.48E-09,0.020508269,9.86E-10,0.020515329,-0.159493805,0.568089498,-0.183416,8.857446909,-1.152647156,0.832324669,-2.657284707,-1.600286157,3.537404706,-0.098214098,1878.612012,0.317505805,0.014241899,0.257163738,-284414.2651
0.0509,0.394947368,347.8868421,-0.515933627,-16.87571961,-1.016038281,-16.06363223,-11.8638141,-19.01427503,-3.886933341,-20.41615407,-3.886584472,0.596943012,4.69E-08,0.362026349,1.06E-07,7.04E-06,5.52E-09,0.020508141,1.36E-09,0.020515297,-0.155342847,0.455197499,-0.170881761,8.833189495,-1.069663382,0.78134758,-2.674205576,-1.606015371,3.651999949,-0.096460496,1857.73561,0.379378563,0.018256149,0.256408392,-283968.3645
0.0509,0.394947368,352.0973684,-0.515933865,-16.33112063,-1.016037736,-16.15834701,-11.84525339,-19.17843323,-3.886941421,-20.1012268,-3.886586691,0.59694287,8.08E-08,0.362026547,9.61E-08,7.17E-06,4.69E-09,0.020507975,1.86E-09,0.020515252,-0.151388735,0.342164428,-0.158974608,8.810674239,-0.992512097,0.732673445,-2.691531981,-1.611930314,3.765111895,-0.094975718,1835.545663,0.451059092,0.023221911,0.255428303,-283521.003
0.0509,0.394947368,356.3078947,-0.515934163,-15.79045484,-1.016037026,-16.25645676,-11.82424862,-19.3464248,-3.886951694,-19.79193652,-3.88659008,0.596942692,1.39E-07,0.362026804,8.71E-08,7.32E-06,3.96E-09,0.020507765,2.54E-09,0.020515182,-0.147624841,0.229091444,-0.147655513,8.789667593,-0.92051876,0.685916234,-2.70920478,-1.618030972,3.876823844,-0.093742532,1812.164141,0.533721356,0.029320629,0.254319434,-283072.031
0.0509,0.394947368,360.5184211,-0.515934534,-15.25370032,-1.016036084,-16.35766429,-11.80123521,-19.517774,-3.886964884,-19.48807217,-3.886595467,0.596942471,2.37E-07,0.362027145,7.87E-08,7.50E-06,3.34E-09,0.020507494,3.44E-09,0.020515072,-0.144044554,0.116068505,-0.136888213,8.76996852,-0.853126557,0.640745149,-2.727169001,-1.624317331,3.987208519,-0.092745017,1787.732898,0.628627169,0.036759286,0.253152865,-282621.3031
0.0509,0.394947368,364.7289474,-0.515935003,-14.72083777,-1.016034786,-16.46170027,-11.77656317,-19.69205686,-3.886982301,-19.18943776,-3.88660424,0.596942191,4.04E-07,0.362027615,7.09E-08,7.68E-06,2.80E-09,0.020507137,4.64E-09,0.020514892,-0.140641272,0.003176824,-0.12663903,8.751403835,-0.789871946,0.596876232,-2.745374687,-1.630789379,4.096329692,-0.091968603,1762.40627,0.737126992,0.045772484,0.251980802,-282168.6755
0.0509,0.394947368,368.9394737,-0.515935614,-14.19185231,-1.016032926,-16.56831994,-11.75051683,-19.86889581,-3.887006196,-18.89585102,-3.886618715,0.596941826,6.86E-07,0.362028288,6.37E-08,7.89E-06,2.35E-09,0.020506647,6.22E-09,0.020514595,-0.137408402,-0.10950937,-0.116876722,8.733824524,-0.730365625,0.554065589,-2.763777358,-1.637447105,4.204243632,-0.091400195,1736.344978,0.860660202,0.056624498,0.250841191,-281714.0021
0.0509,0.394947368,373.15,-0.515936444,-13.66673505,-1.016030157,-16.67730056,-11.72333039,-20.0479552,-3.887040366,-18.60714244,-3.886642738,0.596941331,1.16E-06,0.362029291,5.72E-08,8.10E-06,1.96E-09,0.020505946,8.30E-09,0.020514102,-0.134339354,-0.221921527,-0.10757238,8.717102963,-0.67427759,0.51210407,-2.782338104,-1.644290487,4.311000432,-0.091028444,1709.71116,1.000754793,0.069611275,0.249761312,-281257.1288
0.0509,0.394947368,378.15,-0.515937893,-13.04818145,-1.01602487,-16.80950288,-11.68983524,-20.26306468,-3.887103257,-18.27042046,-3.886692693,0.596940466,2.15E-06,0.362031205,5.01E-08,8.38E-06,1.58E-09,0.020504657,1.16E-08,0.020513077,-0.130898498,-0.354967118,-0.097081731,8.698212249,-0.611725358,0.463133357,-2.804538349,-1.65265809,4.436333361,-0.090830011,1677.559752,1.190862853,0.088262805,0.248583004,-280711.4978
0.0509,0.394947368,383.15,-0.515940205,-12.43509858,-1.016015781,-16.94444377,-11.65529018,-20.48045794,-3.887208317,-17.94011475,-3.886783913,0.596939085,3.98E-06,0.362034495,4.38E-08,8.67E-06,1.27E-09,0.020502503,1.62E-08,0.020511206,-0.127668071,-0.487436115,-0.087159298,8.680233087,-0.553191175,0.414862979,-2.826867197,-1.66128732,4.56016774,-0.090886781,1645.081937,1.409471097,0.111008101,0.247538962,-280162.1792
