Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.431029474362731,0.8143679723143578,0.806412766687572,0.053456684574484825,0.29793923161923885,0.8398779975250363,0.6977758491411805,0.603962441906333,0.8062289599329233,0.11465848237276077,0.5282927993685007,0.6098278071731329,0.3810601634904742,0.5940352017059922,0.4230410596355796,0.362950730137527,0.020042222
0.431029474362731,0.8143679723143578,0.806412766687572,0.053456684574484825,0.29793923161923885,0.8398779975250363,0.6977758491411805,0.603962441906333,0.8062289599329233,0.11465848237276077,0.5282927993685007,0.6730628991499543,0.2458875235170126,0.5940352017059922,0.4230410596355796,0.362950730137527,0.020042222
0.431029474362731,0.8143679723143578,0.806412766687572,0.053456684574484825,0.29793923161923885,0.8398779975250363,0.6977758491411805,0.603962441906333,0.8062289599329233,0.11465848237276077,0.5282927993685007,0.6730628991499543,0.3810601634904742,0.6230954974889755,0.4230410596355796,0.362950730137527,0.02006607
0.431029474362731,0.8143679723143578,0.806412766687572,0.053456684574484825,0.29793923161923885,0.8398779975250363,0.6977758491411805,0.603962441906333,0.8062289599329233,0.11465848237276077,0.5282927993685007,0.6730628991499543,0.3810601634904742,0.5940352017059922,0.5973749533295631,0.362950730137527,0.020042222
0.431029474362731,0.8143679723143578,0.806412766687572,0.053456684574484825,0.29793923161923885,0.8398779975250363,0.6977758491411805,0.603962441906333,0.8062289599329233,0.11465848237276077,0.5282927993685007,0.6730628991499543,0.3810601634904742,0.5940352017059922,0.4230410596355796,0.42609171103686094,0.020042222
0.0764311645179987,0.26740321423858404,0.7675684848800302,0.9803184876218438,0.265676430426538,0.2450177976861596,0.6697916854172945,0.6241790791973472,0.0857978668063879,0.557722651399672,0.6211666194722056,0.6098278071731329,0.2458875235170126,0.6230954974889755,0.5973749533295631,0.42609171103686094,0.68979174
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
0.5404715361073613,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.5043458
0.943681126460433,0.6974113835021853,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
0.943681126460433,0.2835146328434348,0.3326002126559615,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.5025991
