Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.14817404188215733,0.09893466718494892,0.07106497325003147,0.5177700575441122,0.9691794756799936,0.5575613733381033,0.38025025092065334,0.9028336415067315,0.38950765
0.14817404188215733,0.09893466718494892,0.07106497325003147,0.5177700575441122,0.12920447438955307,0.03463015705347061,0.38025025092065334,0.9028336415067315,0.32543564
0.14817404188215733,0.09893466718494892,0.07106497325003147,0.5177700575441122,0.12920447438955307,0.5575613733381033,0.05580427777022123,0.9028336415067315,0.38944006
0.14817404188215733,0.09893466718494892,0.07106497325003147,0.5177700575441122,0.12920447438955307,0.5575613733381033,0.38025025092065334,0.8469812227413058,0.38932228
0.5518497377634048,0.4973584767431021,0.9606725387275219,0.9974971152842045,0.9691794756799936,0.03463015705347061,0.05580427777022123,0.8469812227413058,0.12007606
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.37274015
0.2102544754743576,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.3712005
0.04867560416460037,0.5371904894709587,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.3772288
0.04867560416460037,0.5190841490402818,0.2973074382171035,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.41732466
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7644005045294762,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.37127876
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.24953424837440252,0.9683915292844176,0.8184885680675507,0.11761310417205095,0.37261283
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.3857202446088195,0.8184885680675507,0.11761310417205095,0.29506254
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.20668493025004864,0.11761310417205095,0.3723477
0.04867560416460037,0.5190841490402818,0.4028812162578106,0.7388937445357442,0.08338399510830641,0.9683915292844176,0.8184885680675507,0.988628389313817,0.3717265
