CsPbI,FAPbI,MAPbI
-1.3130872199965116e-05,3.1564997819540086e-05,0.05401550527506816
-2.068669224752906e-06,-5.532141464456575e-05,-0.3095593352025996
1.2016637871592462e-05,-5.532557455203979e-05,-0.30955933475246034
-2.0684363942202744e-06,3.402573832617106e-05,-0.3095593352258826
-2.063717692957212e-06,-5.531676579273448e-05,0.30921624645125106
1.2016715481899531e-05,3.4021656028782044e-05,0.30921624165494
1.2022970865048499e-05,3.0314262646038634e-05,0.021545932992982315
-8.592723558419751e-06,3.0311786880166808e-05,0.021545927956079368
1.2023133846600365e-05,2.125812849651347e-05,0.021545929058144425
1.20174294958586e-05,3.030248141534797e-05,-0.18014621362866218
-8.592405356500077e-06,2.12510582059261e-05,-0.18014620568137615
