,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,CO2 Uptake [g/g]
1638,797.518,0.293831,6.16017,6.87335,1.26307,62.7087,174.275390625
1639,2037.25,0.573749,3.86389,11.17442,0.873067,635.974,429.5709228515625
1640,299.548,0.161224,3.54218,4.65299,1.32417,9.30609,89.00800323486328
1641,1875.56,0.592224,5.08056,8.42638,0.906578,1395.15,448.8880920410156
1642,1233.85,0.452422,6.1328,6.91666,1.03317,110.45,302.39312744140625
1643,396.309,0.238107,3.53127,4.19283,1.35684,6.42325,127.96746826171875
1644,1516.1,0.503633,4.7236,5.99084,0.965504,198.43,347.9126281738281
1645,1441.61,0.43497,4.76603,6.3585,1.11109,223.631,277.6971740722656
1646,1818.59,0.606894,7.36354,7.7975,0.892276,183.884,495.90753173828125
1647,2528.48,0.579026,7.52507,7.85946,0.822546,245.771,506.5323181152344
1648,188.148,0.175007,3.83003,4.54246,2.21295,3.90481,69.9928207397461
1649,2795.95,0.760936,11.88155,12.37897,0.650993,877.991,817.9227294921875
1650,1189.29,0.475047,5.51095,6.80196,1.10257,15.4683,268.65313720703125
1651,1799.39,0.687476,11.66917,12.05763,0.947296,790.289,520.8683471679688
1652,5318.71,0.898589,12.47801,18.8978,0.259233,7500.57,2136.516357421875
1653,2002.53,0.71368,11.11872,12.09189,0.948346,1506.34,516.3411254882812
1654,1645.26,0.546883,11.66584,11.86514,0.839656,293.32,454.2822265625
1655,629.653,0.395562,3.57251,4.62879,1.23368,9.43477,238.42481994628906
1656,2665.66,0.737641,12.27474,13.01488,0.627933,724.332,841.0914916992188
1657,1082.34,0.428202,4.77751,6.21561,1.13204,106.556,228.15081787109375
1658,1917.81,0.483036,4.58573,8.51772,0.94926,408.086,344.3999328613281
1659,1330.09,0.680184,9.70864,10.74241,1.20374,400.278,423.7179870605469
1660,1908.98,0.690704,20.22581,20.57871,0.632187,1323.55,735.930419921875
1661,1314.64,0.449595,4.88835,7.29186,1.081,450.483,281.24359130859375
1662,987.033,0.320541,5.6641,6.30207,1.19715,67.6678,197.85243225097656
1663,2943.14,0.66265,5.03955,7.74473,0.795948,913.31,555.2786865234375
1664,5361.73,0.904578,13.96256,24.7303,0.266769,10848.7,2108.94677734375
1665,2352.07,0.60295,6.81691,8.71267,0.962006,712.38,452.1006774902344
1666,669.768,0.320096,4.14496,5.8685,1.56611,72.5138,146.43775939941406
1667,2257.11,0.716028,21.58651,21.9185,0.531455,1305.91,851.2781982421875
1668,949.978,0.394501,6.79542,7.46745,1.45536,146.289,227.39720153808594
1669,3834.94,0.748206,7.44532,11.54395,0.598233,1755.27,875.5127563476562
1670,1388.73,0.540841,3.91971,8.59081,1.21197,245.642,299.39544677734375
1671,2803.14,0.75588,12.76864,13.52284,0.581259,730.029,929.799560546875
1672,2331.31,0.66103,11.82551,12.49784,0.71503,674.952,649.7029418945312
1673,2952.24,0.65291,6.16105,8.65285,0.71854,702.75,624.6727905273438
1674,1066.05,0.371232,6.66565,7.25257,1.11456,102.316,219.03428649902344
1675,1758.6,0.590473,7.57982,9.34225,0.894338,354.121,448.1407470703125
1676,585.064,0.249789,5.23929,7.00279,1.41104,220.507,123.54644775390625
1677,819.034,0.3976,3.57746,4.47011,1.34919,13.1686,203.40724182128906
1678,4832.81,0.812368,8.35748,10.12905,0.484024,1845.69,1199.164794921875
1679,970.41,0.392968,3.85661,4.55686,1.17082,30.1633,217.66502380371094
1680,4383.15,0.805709,11.58582,15.00549,0.44331,3625.56,1212.1025390625
1681,2733.2,0.531798,6.02374,8.62664,0.740346,541.79,485.92303466796875
1682,1783.81,0.592447,7.2857,8.60956,0.953722,207.631,438.6710510253906
1683,5295.65,0.818471,9.70632,11.20735,0.406052,3107.14,1374.11083984375
1684,4547.25,0.804554,9.50763,10.22665,0.53133,999.857,1195.871337890625
1685,409.625,0.286468,4.89184,7.036,1.96918,109.725,121.34956359863281
1686,889.027,0.389661,6.25939,7.28586,1.17861,251.29,218.7733154296875
1687,3793.9,0.74793,6.9778,12.99824,0.57134,1583.59,915.4542236328125
1688,1765.51,0.486869,4.43155,6.6634,0.901108,221.115,356.1796875
1689,361.101,0.216895,3.37577,4.22063,1.42288,10.1329,97.39115142822266
1690,4172.24,0.83425,11.31671,15.0264,0.471682,4067.31,1238.237548828125
1691,2064.98,0.741566,9.52567,15.44652,0.935609,3584.51,541.9861450195312
1692,2754.32,0.5432,4.94806,8.49357,0.770035,256.459,531.31787109375
1693,697.826,0.304839,4.06121,5.93789,1.35331,56.0533,148.9532012939453
1694,638.399,0.414519,3.63515,5.75927,1.65836,52.1016,171.21615600585938
1695,1031.37,0.416008,4.79665,6.87977,1.10661,247.924,237.9100799560547
1696,3868.34,0.800103,9.10724,10.48436,0.534665,1450.12,1078.3076171875
1697,2014.35,0.495097,7.34321,7.85095,0.764776,212.995,477.17596435546875
1698,3928.57,0.8103,8.72703,15.31109,0.535365,4546.67,1060.9091796875
1699,1036.53,0.452079,4.38675,6.17136,1.15752,59.3863,256.36053466796875
1700,844.585,0.351967,4.44919,5.50343,1.21836,71.2903,174.98794555664062
1701,301.9,0.203307,3.83198,4.78583,1.92923,14.5408,65.9991455078125
1702,5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,1380.93310546875
1703,5167.11,0.77792,7.50385,11.42752,0.447947,2754.44,1162.234619140625
1704,1631.97,0.425583,4.50645,7.30836,0.969856,257.047,290.5664978027344
1705,2663.41,0.557832,6.34154,8.23139,0.72414,315.513,525.9533081054688
1706,4559.85,0.862844,14.13252,20.41456,0.380048,6221.41,1463.396240234375
1707,1246.39,0.416702,5.43126,6.87973,1.06414,421.68,261.0997314453125
1708,1178.43,0.444596,4.04823,5.4952,1.1513,99.0048,260.8317565917969
1709,423.433,0.303309,4.0294,5.47363,1.4212,64.1475,155.18910217285156
1710,3168.57,0.80097,8.04733,16.20133,0.667226,4932.38,867.9261474609375
1711,4659.65,0.809329,9.23751,16.04657,0.432215,3666.45,1286.2476806640625
1712,281.684,0.176675,4.76761,5.44627,1.74896,36.5645,51.09125900268555
1713,2043.92,0.663648,4.3686,14.26204,0.80592,1139.3,613.7387084960938
1714,2957.21,0.717378,5.86051,7.77048,0.788055,697.762,640.9981689453125
1715,1997.56,0.643482,4.9093,6.84288,1.04733,505.676,396.6792297363281
1716,4069.46,0.732161,6.02552,7.92006,0.669737,865.229,783.7520751953125
1717,1618.32,0.512183,5.92742,6.44775,0.956752,94.4239,352.0635070800781
1718,5071.92,0.818942,12.02086,13.41397,0.380268,2279.75,1477.25390625
1719,449.677,0.441656,3.71905,4.39592,1.74826,13.7028,186.15350341796875
1720,1517.06,0.599736,4.5044,7.23245,1.14654,107.548,341.4403076171875
1721,2145.26,0.612791,5.11384,7.22366,1.01398,173.157,407.3271789550781
1722,226.661,0.147042,3.62089,4.27492,1.51345,6.20508,80.399658203125
1723,4704.81,0.839383,12.81022,15.88474,0.363793,2895.73,1536.5506591796875
1724,4523.35,0.836063,11.04288,13.28914,0.436471,2179.48,1338.5389404296875
1725,1727.49,0.635937,5.0844,11.42466,1.20516,1483.44,361.9623718261719
1726,1069.27,0.62453,22.11595,22.2155,0.993231,1299.6,388.9688415527344
1727,1871.87,0.655847,8.05498,10.22753,1.21906,1506.46,363.649658203125
1728,5323.34,0.821048,7.34149,10.78885,0.453672,941.131,1285.35302734375
1729,2939.78,0.650687,5.93357,7.37334,0.738292,728.121,614.6815795898438
1730,4387.95,0.805774,7.91536,9.82242,0.543703,1172.68,1063.32177734375
1731,658.367,0.288838,3.84824,5.25027,1.17942,66.4487,146.0546417236328
1732,968.848,0.386572,6.98971,8.39449,1.39812,179.08,189.91285705566406
1733,589.946,0.272245,5.90443,8.25894,1.36249,259.755,125.78533935546875
1734,1316.78,0.476728,9.21555,9.4422,0.960502,170.899,364.24407958984375
1735,843.824,0.365388,3.85089,5.00122,1.24773,53.9719,198.6260986328125
1736,817.411,0.491636,3.43466,8.95613,1.01398,486.005,328.3118591308594
1737,2814.74,0.660606,6.23739,9.31582,0.771116,1154.02,592.6925659179688
1738,1978.55,0.514688,5.28839,7.19166,0.908059,148.234,387.6289978027344
1739,745.962,0.320812,8.55679,9.14787,1.18966,119.965,174.99603271484375
1740,614.556,0.389115,3.40206,4.41505,1.44146,29.8235,221.60397338867188
1741,2981.0,0.710557,7.40682,8.04402,0.717449,476.826,741.7476196289062
1742,577.535,0.241481,3.35523,4.18823,1.14224,8.93742,145.28317260742188
1743,4312.44,0.886534,14.20116,24.85992,0.312714,10858.4,1621.755859375
1744,308.207,0.320278,3.58229,4.23645,2.02807,9.23176,109.38269805908203
1745,4333.46,0.774353,8.7629,9.3242,0.566197,915.188,1069.5546875
1746,1896.5,0.51438,5.26799,7.40549,0.980776,357.573,371.8133239746094
1747,4818.35,0.836982,12.187,13.84359,0.36694,2774.13,1563.4957275390625
1748,4921.31,0.869286,13.9897,17.64932,0.330352,3015.26,1728.5377197265625
1749,2372.49,0.712592,9.3345,9.49716,0.727515,418.023,685.5601806640625
1750,2591.94,0.705663,6.58754,8.95486,0.835845,1312.03,566.9319458007812
1751,5454.47,0.890804,11.74623,12.9241,0.333289,12048.1,1819.0111083984375
1752,543.452,0.293627,4.40506,5.08117,1.38704,70.5683,130.26199340820312
1753,3183.22,0.732732,9.71828,11.08855,0.63523,1575.0,788.2819213867188
1754,1001.17,0.417439,5.82728,6.38816,1.19002,59.0067,188.38807678222656
1755,2513.88,0.588787,5.88574,7.36183,0.785905,779.216,493.45294189453125
1756,3234.91,0.800008,7.9041,16.25861,0.650093,4953.13,869.6276245117188
1757,671.121,0.314609,3.63536,5.49852,1.2832,106.77,165.48446655273438
1758,880.259,0.578366,3.89518,10.07099,1.00913,374.704,374.8426513671875
1759,570.165,0.287892,8.321,8.475,1.35093,104.34,146.84852600097656
1760,1173.73,0.527125,4.98167,5.60407,1.26025,43.7971,271.1341857910156
1761,612.476,0.352883,3.45718,4.9291,1.27868,16.648,195.351318359375
1762,200.874,0.168554,3.40922,4.02627,1.58186,8.17606,90.81702423095703
1763,5589.3,0.828619,10.758,14.85992,0.358395,2457.94,1548.942626953125
1764,3429.69,0.763885,10.84662,11.26271,0.556079,1426.26,996.943359375
1765,2386.05,0.701075,9.43705,9.79349,0.728576,664.592,662.8230590820312
1766,1328.64,0.515714,5.34318,5.93867,1.3366,152.919,258.81768798828125
1767,1285.73,0.524641,5.90037,8.62459,1.33184,1330.91,254.19967651367188
1768,1858.94,0.544486,4.66449,7.78268,1.07237,251.323,376.6912841796875
1769,4856.34,0.817091,9.68971,10.70795,0.455147,3308.05,1253.135009765625
1770,4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,1100.0118408203125
1771,1275.1,0.465242,5.14768,5.74047,1.04239,61.979,293.16168212890625
1772,4318.88,0.823095,11.22358,13.77765,0.56256,4063.98,1017.7557983398438
1773,3101.01,0.862446,26.91368,27.62361,0.34212,5118.76,1429.342041015625
1774,3359.79,0.730307,7.44326,14.98593,0.586937,2045.37,854.7674560546875
1775,225.736,0.16095,3.32691,4.23133,1.90963,7.34168,77.30647277832031
1776,2819.06,0.798356,13.68076,14.05788,0.571943,818.428,1002.5557250976562
1777,169.61,0.149016,3.4521,4.88579,1.59882,10.6311,56.61039733886719
1778,3393.41,0.755266,6.22409,12.69279,0.675625,5786.83,797.8978271484375
1779,638.726,0.349405,3.83433,6.32172,1.93178,95.2963,133.98423767089844
1780,1413.67,0.483195,6.03402,7.35559,0.990731,166.473,354.26837158203125
1781,193.499,0.11677,4.60395,5.13856,1.95833,58.6782,29.631366729736328
1782,1434.29,0.47496,3.31425,5.80811,1.10953,125.136,301.51068115234375
1783,290.611,0.210961,4.16633,4.36317,1.30994,14.1027,89.73397064208984
1784,906.125,0.402454,4.86978,5.9604,1.21911,51.1669,217.7947540283203
1785,5036.33,0.799153,9.02706,11.24392,0.431597,2432.11,1265.51416015625
1786,790.933,0.361813,3.86195,5.21869,1.44228,37.9113,171.5553436279297
1787,841.443,0.386559,4.19421,5.2094,1.57993,79.9854,165.9408721923828
1788,1878.94,0.658126,17.4355,17.7351,0.686941,837.631,658.7741088867188
1789,3463.48,0.879862,15.81432,16.65197,0.452946,9252.29,1217.361328125
1790,1837.82,0.659719,8.98174,9.53302,0.989374,363.357,484.6471252441406
1791,1314.41,0.349988,5.58672,6.45225,0.999999,463.091,219.376953125
1792,2453.66,0.626449,8.88056,9.73501,0.698602,775.766,662.772216796875
1793,587.323,0.355798,5.48966,6.45131,1.48486,60.5185,139.7093048095703
1794,332.444,0.191482,3.49477,5.53786,1.35159,42.8101,93.04435729980469
1795,1005.56,0.467192,4.92238,6.62726,1.22632,64.7415,253.92816162109375
1796,2982.28,0.847388,25.19529,25.85042,0.371645,3742.69,1404.1658935546875
1797,80.4356,0.112078,3.68096,4.25695,2.60945,5.12391,26.868358612060547
1798,2192.06,0.623899,6.12496,10.11213,0.921148,1044.75,483.7559814453125
1799,5343.95,0.855314,10.67229,15.37563,0.348568,2404.65,1594.0108642578125
1800,949.316,0.463024,4.01067,7.34023,1.13764,270.192,259.19927978515625
1801,4097.8,0.760421,8.13066,9.89283,0.523332,1092.97,1005.6337280273438
1802,2189.92,0.685639,6.46016,7.06053,0.838717,211.06,583.5712890625
1803,2697.45,0.664159,5.9591,9.04346,0.799337,1155.44,568.7479248046875
1804,2035.43,0.587922,4.59439,5.94382,0.870209,229.184,465.08477783203125
1805,2880.51,0.68047,6.65262,7.99099,0.75025,377.526,661.699462890625
1806,1016.77,0.430875,4.17164,5.22795,1.16641,25.8903,278.5418701171875
1807,602.275,0.38591,4.03224,5.55502,1.24048,178.704,212.32443237304688
1808,1237.75,0.532049,19.43771,19.71512,0.734802,952.924,458.34674072265625
1809,3240.56,0.673931,7.29389,10.45413,0.639609,885.89,716.2815551757812
1810,2891.29,0.646262,6.24388,8.11006,0.755566,335.518,590.1207885742188
1811,2297.08,0.585572,6.52224,8.23557,0.856215,422.795,494.9096374511719
1812,642.678,0.348261,5.97494,7.57594,1.76868,194.544,143.0526123046875
1813,449.792,0.220984,3.96039,5.3955,1.51911,25.3787,82.8702621459961
1814,4741.45,0.85355,14.5838,19.37455,0.358974,4948.59,1594.0399169921875
1815,1443.71,0.440952,3.66757,4.75854,1.12288,103.105,269.4452209472656
1816,168.878,0.108672,3.81323,4.09149,1.33824,4.90577,62.77007293701172
1817,695.383,0.371732,3.83835,6.68655,1.63835,416.831,150.4428253173828
1818,1176.74,0.464293,4.98557,6.38893,1.04777,290.128,254.05519104003906
1819,1705.38,0.600577,8.43163,9.02587,0.993154,304.553,441.7823791503906
1820,2285.62,0.70017,20.42765,20.69997,0.549792,1471.53,755.0047607421875
1821,3214.97,0.687348,11.35142,13.00369,0.582272,1430.98,788.6719360351562
1822,3289.77,0.812321,8.08638,16.28,0.636205,5174.7,907.770751953125
1823,919.371,0.420526,9.32475,9.63019,1.23692,149.424,248.61056518554688
1824,2754.62,0.612723,5.79661,7.92061,0.753947,427.982,547.0032958984375
1825,998.876,0.310821,4.04197,5.47172,1.12899,83.4604,181.47901916503906
1826,846.812,0.390999,4.37798,5.48916,1.17294,31.9355,177.00839233398438
1827,3619.21,0.663244,5.72182,7.59982,0.718822,557.885,589.6753540039062
1828,1185.65,0.473514,7.21176,7.70692,1.09732,160.296,321.5060119628906
1829,1983.96,0.560424,5.52275,7.06224,0.994382,216.407,375.36328125
1830,1586.96,0.558956,3.36892,11.70178,0.920606,697.947,416.8809814453125
1831,773.185,0.297071,3.49185,4.57591,0.97327,37.8577,245.3318328857422
1832,1098.64,0.517991,11.18481,11.70097,1.15203,351.793,324.48162841796875
1833,2789.07,0.70199,6.21925,10.72646,0.740849,1623.24,656.5150756835938
1834,912.778,0.442038,3.80457,4.61493,1.16239,54.8319,284.2122497558594
1835,3440.58,0.717302,7.45738,11.76172,0.644377,1383.64,795.4783325195312
1836,2140.06,0.645162,7.00513,7.91659,0.838332,263.634,562.8528442382812
1837,1333.47,0.701627,10.98813,11.78424,1.16464,411.581,457.4497375488281
1838,2829.23,0.796144,20.53393,21.51023,0.461822,3124.83,1107.65771484375
1839,1695.58,0.456192,3.8912,5.8832,0.904707,162.5,296.56597900390625
1840,784.145,0.31623,3.96008,5.05871,1.25362,54.3458,161.544189453125
1841,1678.36,0.504389,4.69708,6.60353,1.129,234.016,300.55072021484375
1842,125.165,0.0664856,4.24566,6.54179,1.89633,50.9928,19.945898056030273
1843,2798.47,0.648174,9.91797,12.17882,0.661055,1285.51,661.7212524414062
1844,410.789,0.192115,6.22674,7.47299,1.51097,190.492,87.94014739990234
1845,74.0758,0.164676,3.58227,3.87409,1.567,1.40423,100.26589965820312
1846,2672.67,0.622353,4.32036,6.22551,0.861242,334.425,504.8060302734375
1847,2957.82,0.636765,5.50836,7.69038,0.7216,752.906,610.8309326171875
1848,1530.07,0.50496,4.24225,5.74457,1.08327,106.16,302.06256103515625
1849,2167.82,0.723407,9.83069,11.42198,0.764034,612.938,715.1062622070312
1850,5566.55,0.882265,12.47429,15.48273,0.289122,4792.67,2000.09765625
1851,3159.69,0.78269,6.12537,12.97319,0.691861,2921.99,808.373779296875
1852,1804.82,0.66105,8.7905,9.15337,0.879785,303.046,545.7035522460938
1853,626.243,0.298635,3.94566,5.08827,1.36432,28.8109,144.05712890625
1854,2246.73,0.586439,5.29522,10.01724,0.864056,792.277,471.7003173828125
1855,1641.9,0.51861,5.05404,5.98005,1.19019,148.623,294.8185119628906
1856,737.587,0.30769,3.80292,5.92846,1.20736,84.5365,167.326416015625
1857,4748.45,0.844409,10.39973,13.4494,0.418467,2286.63,1415.404296875
1858,4230.9,0.770053,6.8946,11.99579,0.58716,2969.87,933.8457641601562
1859,1378.6,0.5293,5.74758,6.08472,1.02203,67.5906,365.3137512207031
1860,4876.06,0.848506,9.31756,16.50609,0.374085,4890.88,1516.036865234375
1861,4374.81,0.818512,12.18621,14.29643,0.427271,2412.68,1342.250732421875
1862,4019.09,0.785749,9.47616,11.95877,0.519977,1366.07,1062.9283447265625
1863,3692.94,0.810193,8.66473,16.23013,0.57004,5259.06,1013.2134399414062
1864,3232.47,0.799625,8.54235,16.29391,0.65191,5024.82,880.5653686523438
1865,1448.51,0.540501,11.36301,11.82816,0.901918,293.061,431.5926513671875
1866,525.528,0.342296,6.85231,7.47798,1.66342,105.814,149.2582244873047
1867,2871.95,0.631979,5.40401,7.51878,0.738732,723.6,609.3325805664062
1868,2428.61,0.686288,9.21821,10.06477,0.713722,419.733,665.1961669921875
1869,2514.24,0.654928,5.60232,8.7867,0.814573,603.068,546.7048950195312
1870,3456.12,0.676898,4.91635,7.43387,0.745405,1338.57,638.6017456054688
1871,2134.63,0.640783,5.25321,11.32266,0.942335,731.305,495.7576904296875
1872,3623.24,0.793443,9.41629,12.75036,0.573533,2095.63,984.4942626953125
1873,2990.8,0.658786,6.22685,7.21056,0.75617,393.066,665.1260375976562
1874,4985.15,0.843254,14.49379,17.94718,0.365667,4680.16,1526.9835205078125
1875,3447.13,0.730567,6.91479,11.17224,0.678046,1972.2,739.2859497070312
1876,859.932,0.32351,4.30792,5.70728,1.15171,198.503,167.3174285888672
1877,2542.48,0.718173,5.67297,11.76932,0.839646,1000.21,626.3740234375
1878,260.289,0.162275,4.04841,4.5106,1.58985,7.59615,65.46844482421875
1879,4718.88,0.841986,14.58151,18.46723,0.385243,4787.15,1443.990966796875
1880,1737.6,0.522468,4.99505,7.1181,1.11205,168.252,351.9767150878906
1881,4618.75,0.842773,11.049,14.30959,0.385271,4756.85,1425.707275390625
1882,2744.0,0.70183,8.73015,10.97453,0.68994,3512.38,706.4136962890625
1883,1929.76,0.650321,7.103,7.8424,0.871514,215.44,538.55615234375
1884,872.468,0.401625,5.83226,6.89099,1.28953,124.23,207.97666931152344
1885,3985.91,0.837152,9.3527,16.25188,0.525547,5608.73,1147.2352294921875
1886,5875.14,0.914174,14.77503,24.33659,0.226205,11270.2,2338.5908203125
1887,852.329,0.459618,3.75568,7.84458,1.44276,137.206,220.30535888671875
1888,2588.39,0.62356,6.26097,7.63691,0.785669,318.91,534.4436645507812
1889,3399.4,0.680483,5.37736,7.92283,0.758253,450.408,640.765380859375
1890,3204.01,0.694409,6.06347,7.65173,0.717215,431.716,656.8363647460938
1891,3993.34,0.729232,8.31861,10.68822,0.539668,870.351,925.8030395507812
1892,4713.86,0.837215,9.78493,11.36631,0.423394,2401.43,1379.0675048828125
1893,89.075,0.102716,3.40653,3.86071,1.60741,2.21383,53.179996490478516
1894,304.665,0.14495,3.8846,4.69383,1.49048,32.3876,69.40803527832031
1895,3723.5,0.795453,8.27122,12.38937,0.548153,1542.48,1052.0247802734375
1896,2636.52,0.750988,6.33681,15.22804,0.786702,3770.41,659.8642578125
1897,2525.4,0.638393,7.07793,7.9506,0.857843,566.773,546.1304321289062
1898,4471.57,0.773042,8.76666,11.76906,0.489933,2437.86,1091.43798828125
1899,454.035,0.324778,3.44851,5.91978,1.36246,53.592,136.33975219726562
1900,695.306,0.503191,3.71602,8.41536,1.31061,200.454,269.1328125
1901,5896.94,0.801712,8.8342,13.47528,0.395434,1770.08,1406.2674560546875
1902,2613.18,0.652585,5.7454,12.22243,0.778857,1105.33,596.4778442382812
1903,4657.64,0.853178,13.7681,19.91897,0.350238,6007.14,1567.0516357421875
1904,3803.78,0.631632,5.96077,7.47779,0.662919,322.437,665.6298828125
1905,2949.51,0.755126,12.2893,14.34362,0.611585,3311.27,844.7139282226562
1906,505.091,0.304752,4.22901,4.69081,1.43506,21.2496,138.94076538085938
1907,690.301,0.414856,3.30233,5.26953,1.6002,100.934,175.59820556640625
1908,625.423,0.281065,3.37145,5.26021,1.51014,29.4859,101.7766342163086
1909,2235.26,0.547372,4.89304,6.29808,0.90496,306.448,428.4666442871094
1910,4677.5,0.826624,10.23588,13.02342,0.438753,2185.43,1312.4144287109375
1911,6605.91,0.946439,20.67138,28.64843,0.14945,24913.9,3014.427490234375
1912,671.88,0.287224,3.87592,5.86065,1.34013,54.0978,156.19189453125
1913,949.888,0.405574,3.80242,5.90378,1.24459,198.1,229.4133758544922
