Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
0.2016642326198054,0.026564860650493433,-0.1729478022413485,0.1259725810804715,0.0495435339088242,0.0005133531871251706
0.20166422848318102,0.026564858205771733,-0.172947803331772,-0.20052472823105455,0.020509156990253078,0.0005133545841090603
0.201664228566612,0.02656485823099506,-0.17294780334147328,-0.2005247283009038,0.049543533181228415,-0.0061025226430501955
0.08606339655040461,0.2452863426471597,-0.02430355318744377,0.12597261795114417,0.020509199293640756,-0.006102484604343927
0.015151429236478369,-0.26028185748533994,0.40120875299326186,0.1338490275898949,0.013105473556788544,0.009436332896196553
-0.26773064487303316,-0.26028178738391355,0.4012087245491181,0.1338489922772473,0.013105438269364353,0.00943634156525753
0.01515152533732665,-0.006821627614166159,0.40120871630885346,0.1338489958783613,0.01310543074505386,0.009436286970352111
0.015151456085732273,-0.2602818494216385,-0.243173374697411,0.1338489877971977,0.013105479752024063,0.009436399697248632
0.015151447936659677,-0.2602818375608576,0.40120874486941266,-0.15993153074135397,0.013105456552390642,0.009436372073832864
0.01515146153784974,-0.2602818322620202,0.40120875738794015,0.13384903073892937,-0.1256697425444146,0.009436373684244825
0.015151433237285062,-0.26028186250478047,0.40120877173418834,0.1338490364762644,0.013105472654569794,0.014833626983454386
-0.26773066228100423,-0.006821649220849601,-0.2431733905085519,-0.1599315769951015,-0.12566981068036198,0.014833609618169041
-0.06462679112834548,0.09159823862331305,-0.07141364640362256,0.07543550310268383,-0.013602551734463009,-0.07008736372614904
0.1354207440745087,0.09159821584471507,-0.07141363534028651,0.07543551430571825,-0.013602542539592921,-0.07008735502604403
-0.06462675553048035,0.1852179671055639,-0.0714136771605506,0.07543547467018175,-0.013602581334998878,-0.07008739437442281
-0.06462681317352698,0.09159824078087697,0.12139557988654522,0.07543551963171927,-0.013602578993110626,-0.07008739487500869
-0.06462679433558764,0.09159823630276774,-0.07141364588363405,-0.24987829738529418,-0.013602553135327322,-0.07008736336332123
-0.06462678167930187,0.09159824819653305,-0.07141363707293452,0.07543551302903026,0.034700348358213284,-0.07008735362323937
-0.06462678309762857,0.09159823810720512,-0.07141363884632791,0.07543550210733282,-0.013602551722821484,-0.009751324442913743
0.13542079107137406,0.18521796401667728,0.1213955486581351,-0.24987829095528793,0.03470036760748675,-0.00975131539162255
0.170040119472348,-0.18387810122027695,-0.2285165864819042,-0.034553194624216584,0.04627642496488994,0.026890298274035274
-0.14985891946319801,-0.18387810883189856,-0.2285165846716459,-0.03455318716587498,0.04627639677103926,0.02689028156261586
0.17004015002554915,-0.07549906319666967,-0.22851660741143878,-0.03455319506465457,0.04627634555023791,0.026890217658365162
0.17004011918130968,-0.18387810127072352,-0.25197268209691803,-0.034553194938537965,0.046276424468184585,0.026890298392390877
0.17004012683173653,-0.18387811079155666,-0.2285165843243402,0.1394937980124573,0.04627642952254979,0.02689029438964402
0.1700401060613029,-0.18387809441386108,-0.2285165783308914,-0.034553191911739604,-0.07887914704430535,0.026890297901506266
0.17004011125342627,-0.183878112374805,-0.22851660375793792,-0.034553205796206986,0.046276414029610705,0.01744123269454581
-0.14985886948804047,-0.07549904746119868,-0.2519726782901371,0.1394938068774841,-0.07887919682543731,0.017441193130798616
0.0790498108273217,0.2154727641202045,0.22434540867689082,-0.20660435629348914,0.030211485590552898,0.02182457603242549
0.2051055258431008,0.21547276944038474,0.2243454087389789,-0.2066043559558847,0.030211482715094395,0.021824575640493837
0.07904977061164882,-0.22162633688615963,0.2243454648938498,-0.20660432810933965,0.030211480910657007,0.02182453837400923
0.07904981246877775,0.21547279158645943,-0.13922871674294596,-0.20660437713571214,0.030211493351574387,0.021824538201326557
0.07904983921519793,0.21547283596980088,0.22434540833540587,-0.005278715927852451,0.030211439862614452,0.02182453648226015
0.0790497916867026,0.21547276332081933,0.22434544941837292,-0.20660441112510575,-0.002325185799660845,0.021824536381366895
0.07904979703598651,0.21547275632813895,0.22434540131750227,-0.2066043809541348,0.030211465134440587,0.02932708672985118
0.2051055033613619,-0.22162635802136135,-0.13922871203588635,-0.005278715398162591,-0.0023252167234507626,0.02932706501063275
-0.2841436184962126,-0.0408308482942327,-0.23498215770620554,0.13476308422590003,-0.09642322429766259,-0.01682164080751425
0.02394670655485248,-0.04083090671532166,-0.23498212329189622,0.13476311480820502,-0.09642319418877983,-0.016821613768115657
