Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.114013671875,0.110107421875,0.668701171875,0.614013671875,0.868896484375,0.128662109375,1.0367734
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.9318592
0.864013671875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.91320723
0.938232421875,0.360107421875,0.046630859375,0.559326171875,0.007080078125,0.173095703125,0.876605
0.938232421875,0.251220703125,0.918701171875,0.559326171875,0.007080078125,0.173095703125,1.6264775
0.938232421875,0.251220703125,0.046630859375,0.864013671875,0.007080078125,0.173095703125,0.6577787
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.618896484375,0.173095703125,1.0912573
0.938232421875,0.251220703125,0.046630859375,0.559326171875,0.007080078125,0.378662109375,0.9770215
0.864013671875,0.360107421875,0.918701171875,0.864013671875,0.618896484375,0.378662109375,1.4830513
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.6121648
0.364013671875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.5650671
0.438232421875,0.860107421875,0.546630859375,0.059326171875,0.507080078125,0.673095703125,0.54784447
0.438232421875,0.751220703125,0.418701171875,0.059326171875,0.507080078125,0.673095703125,0.49726778
0.438232421875,0.751220703125,0.546630859375,0.364013671875,0.507080078125,0.673095703125,0.8888977
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.118896484375,0.673095703125,0.5077122
0.438232421875,0.751220703125,0.546630859375,0.059326171875,0.507080078125,0.878662109375,0.5837397
0.364013671875,0.860107421875,0.418701171875,0.364013671875,0.118896484375,0.878662109375,0.52970475
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.3778496
0.989013671875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.666681
0.313232421875,0.485107421875,0.921630859375,0.184326171875,0.632080078125,0.798095703125,1.3206918
0.313232421875,0.376220703125,0.793701171875,0.184326171875,0.632080078125,0.798095703125,1.1939495
0.313232421875,0.376220703125,0.921630859375,0.739013671875,0.632080078125,0.798095703125,1.3803535
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.743896484375,0.798095703125,1.3855197
0.313232421875,0.376220703125,0.921630859375,0.184326171875,0.632080078125,0.753662109375,1.3841574
0.989013671875,0.485107421875,0.793701171875,0.739013671875,0.743896484375,0.753662109375,1.442105
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.6545409
0.489013671875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.52188885
0.813232421875,0.985107421875,0.421630859375,0.684326171875,0.132080078125,0.298095703125,0.58715975
0.813232421875,0.876220703125,0.293701171875,0.684326171875,0.132080078125,0.298095703125,0.57847774
0.813232421875,0.876220703125,0.421630859375,0.239013671875,0.132080078125,0.298095703125,0.65251577
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.243896484375,0.298095703125,0.69347584
0.813232421875,0.876220703125,0.421630859375,0.684326171875,0.132080078125,0.253662109375,0.6445188
0.489013671875,0.985107421875,0.293701171875,0.239013671875,0.243896484375,0.253662109375,0.40533227
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.048095703125,1.3303086
0.739013671875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.048095703125,1.4015485
0.563232421875,0.735107421875,0.671630859375,0.434326171875,0.382080078125,0.048095703125,1.009544
0.563232421875,0.126220703125,0.043701171875,0.434326171875,0.382080078125,0.048095703125,0.97878563
0.563232421875,0.126220703125,0.671630859375,0.489013671875,0.382080078125,0.048095703125,1.3305603
