k,stage,i,step,flag,x,minimum_selling_price,CO2_emission,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,line_search,64,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.501  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5713051122627628,-0.006081176812786975,75.0,75.0,210.0,210.0,5.0,1.6,0.501,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,64,3,not_converged,"[ 75.      75.     210.     210.       5.       1.6      0.4515  35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.4515,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,65,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,65,1,success,"[ 75.      75.     210.     210.       5.       1.6      0.5725  35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5595679334538032,-0.005658797032649377,75.0,75.0,210.0,210.0,5.0,1.6,0.5725,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,65,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.545  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5599468959485272,-0.005661178457968511,75.0,75.0,210.0,210.0,5.0,1.6,0.5449999999999999,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,65,3,success,"[ 75.      75.     210.     210.       5.       1.6      0.5175  35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5614239477383216,-0.005658490974869831,75.0,75.0,210.0,210.0,5.0,1.6,0.5175,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,65,4,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.49   35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.49,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,66,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,66,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.596  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.55943086838569,-0.00564911372939338,75.0,75.0,210.0,210.0,5.0,1.6,0.596,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,66,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.592  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594376172071835,-0.005661708040115952,75.0,75.0,210.0,210.0,5.0,1.6,0.592,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,66,3,success,"[ 75.     75.    210.    210.      5.      1.6     0.588  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594568421653008,-0.005662715188533069,75.0,75.0,210.0,210.0,5.0,1.6,0.588,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,66,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.584  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594813568805813,-0.005661565646690184,75.0,75.0,210.0,210.0,5.0,1.6,0.584,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,67,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,67,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.62075
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5593442114023023,-0.005665595413988932,75.0,75.0,210.0,210.0,5.0,1.6,0.62075,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,67,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6415  35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5595891713993988,-0.005839478412022194,75.0,75.0,210.0,210.0,5.0,1.6,0.6415,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,67,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.66225
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5598752227661558,-0.005841666890371488,75.0,75.0,210.0,210.0,5.0,1.6,0.66225,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,67,4,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.683  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.683,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,68,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,68,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.647  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5595649606102675,-0.00578309078253015,75.0,75.0,210.0,210.0,5.0,1.6,0.647,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,68,2,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.694  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.694,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,69,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,69,1,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.675  35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.675,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,70,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,70,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    32.5     1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5596966500368847,-0.006751913727331187,75.0,75.0,210.0,210.0,5.0,1.6,0.6,32.5,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,70,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    30.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5604925108707716,-0.008267017869971777,75.0,75.0,210.0,210.0,5.0,1.6,0.6,30.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,70,3,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    27.5     1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5708290161463487,0.11086178758704865,75.0,75.0,210.0,210.0,5.0,1.6,0.6,27.5,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,70,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    25.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.570787368777523,0.11007711329320545,75.0,75.0,210.0,210.0,5.0,1.6,0.6,25.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,71,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,71,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  34.58325   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5593613501639746,-0.005752023436238895,75.0,75.0,210.0,210.0,5.0,1.6,0.6,34.58325,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,71,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     34.1665
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5593070553419482,-0.0058575776844087156,75.0,75.0,210.0,210.0,5.0,1.6,0.6,34.1665,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,71,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  33.74975   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5596985049158753,-0.00631890487566984,75.0,75.0,210.0,210.0,5.0,1.6,0.6,33.74975,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,71,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    33.333   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5596524057535714,-0.006425841199454162,75.0,75.0,210.0,210.0,5.0,1.6,0.6,33.333,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,72,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,72,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  36.66675   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5596414346720362,-0.005255688885916742,75.0,75.0,210.0,210.0,5.0,1.6,0.6,36.66675,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,72,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     38.3335
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5599428531298044,-0.004839974501526995,75.0,75.0,210.0,210.0,5.0,1.6,0.6,38.3335,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,72,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  40.00025   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5586676314760949,-0.0032246156573212106,75.0,75.0,210.0,210.0,5.0,1.6,0.6,40.00025,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,72,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    41.667   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5590383317405437,-0.0028475473404933394,75.0,75.0,210.0,210.0,5.0,1.6,0.6,41.667,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,73,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,73,1,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.6    38.75    1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.6,38.75,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,74,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,74,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  40.83325   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5597316566891898,-0.0036854038151387766,75.0,75.0,210.0,210.0,5.0,1.6,0.6,40.83325,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,74,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     46.6665
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5592026461671457,-0.0007615664341958215,75.0,75.0,210.0,210.0,5.0,1.6,0.6,46.6665,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,74,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  52.49975   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5610915868911988,0.0008160057852485902,75.0,75.0,210.0,210.0,5.0,1.6,0.6,52.49975,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,74,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    58.333   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5629034283369515,0.0029963182953917583,75.0,75.0,210.0,210.0,5.0,1.6,0.6,58.333,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,75,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,75,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  42.91675   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595792688677503,-0.002705281010837985,75.0,75.0,210.0,210.0,5.0,1.6,0.6,42.91675,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,75,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     50.8335
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5600624512268916,0.0006512696486448937,75.0,75.0,210.0,210.0,5.0,1.6,0.6,50.8335,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,75,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  58.75025   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5622140454688681,0.0036574076287149066,75.0,75.0,210.0,210.0,5.0,1.6,0.6,58.75025,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,75,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    66.667   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.568310169434523,0.005671872934608043,75.0,75.0,210.0,210.0,5.0,1.6,0.6,66.667,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,76,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,76,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    45.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5588326777736483,-0.0012554058503318007,75.0,75.0,210.0,210.0,5.0,1.6,0.6,45.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,76,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    55.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5612931432295383,0.0020384446424515346,75.0,75.0,210.0,210.0,5.0,1.6,0.6,55.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,76,3,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    65.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5663356298341609,0.005472505004560527,75.0,75.0,210.0,210.0,5.0,1.6,0.6,65.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,76,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    75.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5791068625813849,0.007607555755037735,75.0,75.0,210.0,210.0,5.0,1.6,0.6,75.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,77,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,77,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  47.08325   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595164897036836,-0.0007888764359586109,75.0,75.0,210.0,210.0,5.0,1.6,0.6,47.08325,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,77,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     59.1665
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.562450028456075,0.003780318255994898,75.0,75.0,210.0,210.0,5.0,1.6,0.6,59.1665,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,77,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  71.24975   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5730736286887244,0.00697708988687719,75.0,75.0,210.0,210.0,5.0,1.6,0.6,71.24975,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,77,4,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.6    83.333   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.6,83.333,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,78,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,78,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  49.16675   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5599116531987949,-0.00010939657655018297,75.0,75.0,210.0,210.0,5.0,1.6,0.6,49.16675,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,78,2,not_converged,"[ 75.      75.     210.     210.       5.       1.6      0.6     63.3335
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.6,63.3335,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,79,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,79,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    51.25    1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5604569131945386,0.0005867828729228658,75.0,75.0,210.0,210.0,5.0,1.6,0.6,51.25,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,79,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    67.5     1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5692703924211812,0.005748225205159899,75.0,75.0,210.0,210.0,5.0,1.6,0.6,67.5,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,79,3,not_converged,"[ 75.     75.    210.    210.      5.      1.6     0.6    83.75    1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,210.0,5.0,1.6,0.6,83.75,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,80,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,80,1,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,80,2,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,80,3,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,80,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
