Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220,CO2_emission
72.622,75.022,209.937,219.125,4.822,1.63,0.6,34.491,1,5.566,82.949,207.426,279.626,1.291,1,0.485,0.030757355
75,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.006333323
76.3905,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.006330774
77.781,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.006328258
79.1715,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.006325777
80.562,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.006323332
75,75,213.812,210,5,1.6,0.6,35,1,4.379,83,208,230.321,1.2,1,0.485,-0.012474104
75,75,212.1025,210.179,4.722,1.55925,0.6,35,1,4.292,83.011,208,227.569,1.1995,0.97975,0.485,-0.013163188
75,75,210.393,210.358,4.444,1.5185,0.6,35,1,4.205,83.022,208,224.817,1.199,0.9595,0.485,-0.013854572
75,75,208.6835,210.537,4.166,1.47775,0.6,35,1,4.118,83.033,208,222.065,1.1985,0.93925,0.485,-0.00765958
75,75,206.974,210.716,3.888,1.437,0.6,35,1,4.031,83.044,208,219.313,1.198,0.919,0.485,-0.001165124
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.711,1,0.485,-0.004581172
74.857,75.57125,209.792,209.87675,5.004,1.6,0.59775,35,1,1.34175,82.895,207.987,278.915,1.73075,0.986,0.48525,-0.003829144
74.714,76.1425,209.584,209.7535,5.008,1.6,0.5955,35,1,1.3835,82.79,207.974,277.83,1.7505,0.972,0.4855,-0.002884157
74.571,76.71375,209.376,209.63025,5.012,1.6,0.59325,35,1,1.42525,82.685,207.961,276.745,1.77025,0.958,0.48575,-0.001974223
74.428,77.285,209.168,209.507,5.016,1.6,0.591,35,1,1.467,82.58,207.948,275.66,1.79,0.944,0.486,-0.001809209
75,75,202.82,210,5,3.507,0.6,35,1,1.3,83,208,254.695,1.2,0.965,0.485,0.012009316
74.693,75.00075,200.9625,209.9995,4.863,3.6605,0.6,35,1,1.30475,82.99925,207.49975,250.7745,1.2005,0.97325,0.485,0.017319684
74.386,75.0015,199.105,209.999,4.726,3.814,0.6,35,1,1.3095,82.9985,206.9995,246.854,1.201,0.9815,0.485,0.022735955
74.079,75.00225,197.2475,209.9985,4.589,3.9675,0.6,35,1,1.31425,82.99775,206.49925,242.9335,1.2015,0.98975,0.485,0.028247948
75,75.809,156.467,210,5.001,1.6,0.6,35,1,2.781,81.697,203.042,273.026,1.236,0.922,0.485,0.18937458
75,76.36775,154.51975,212.505,4.99775,1.6,0.59975,39.20425,1,2.992,79.30075,200.5955,272.8225,1.17925,0.91075,0.48325,0.20893261
75,76.9265,152.5725,215.01,4.9945,1.6,0.5995,43.4085,1,3.203,76.9045,198.149,272.619,1.1225,0.8995,0.4815,0.22922094
75,77.48525,150.62525,217.515,4.99125,1.6,0.59925,47.61275,1,3.414,74.50825,195.7025,272.4155,1.06575,0.88825,0.47975,0.249670641
75,78.044,148.678,220.02,4.988,1.6,0.599,51.817,1,3.625,72.112,193.256,272.212,1.009,0.877,0.478,0.270766503
70.432,76.202,204.422,210.378,5.2,1.6,0.6,35,1,5.897,76.536,207.226,254.403,1.2,1,0.485,0.015009274
71.80925,75.2495,202.93375,210.9125,5.193,1.6,0.6,35,1,5.8765,76.26525,207.2485,253.37175,1.20375,0.99475,0.48475,0.022628311
73.1865,74.297,201.4455,211.447,5.186,1.6,0.6,35,1,5.856,75.9945,207.271,252.3405,1.2075,0.9895,0.4845,0.030258598
74.56375,73.3445,199.95725,211.9815,5.179,1.6,0.6,35,1,5.8355,75.72375,207.2935,251.30925,1.21125,0.98425,0.48425,0.037957143
75.941,72.392,198.469,212.516,5.172,1.6,0.6,35,1,5.815,75.453,207.316,250.278,1.215,0.979,0.484,0.045714533
73.818,78.763,205.351,210.141,5.036,1.6,0.6,35,1,6.573,79.86,207.858,268.078,1.2,0.892,0.485,0.010792548
73.55525,78.053,206.05325,212.18175,5.05475,1.6,0.59975,35,1,6.3995,79.33925,210.0715,267.444,1.19975,0.8645,0.4895,0.015477704
73.2925,77.343,206.7555,214.2225,5.0735,1.6,0.5995,35,1,6.226,78.8185,212.285,266.81,1.1995,0.837,0.494,0.020346516
73.02975,76.633,207.45775,216.26325,5.09225,1.6,0.59925,35,1,6.0525,78.29775,214.4985,266.176,1.19925,0.8095,0.4985,0.025467324
72.767,75.923,208.16,218.304,5.111,1.6,0.599,35,1,5.879,77.777,216.712,265.542,1.199,0.782,0.503,0.030869472
75.172,77.362,210,207.534,5,3.649,0.6,47.796,1,7.285,82.956,207.913,280,1.192,1,0.484,0.002342339
80.165,76.75475,210,205.6505,5,3.98675,0.6,44.562,1,7.7145,81.58125,209.3915,280.6695,0.919,1,0.48425,0.00046506
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,2.033,1,0.485,-0.003880316
75,75.1215,210,210.37125,5.46075,1.61875,0.596,34.972,1,1.30125,81.8085,207.995,281.88625,2.05675,0.994,0.48525,-0.001139717
75,75.243,210,210.7425,5.9215,1.6375,0.592,34.944,1,1.3025,80.617,207.99,283.7725,2.0805,0.988,0.4855,0.002573147
75,75.3645,210,211.11375,6.38225,1.65625,0.588,34.916,1,1.30375,79.4255,207.985,285.65875,2.10425,0.982,0.48575,0.005174084
75,75.486,210,211.485,6.843,1.675,0.584,34.888,1,1.305,78.234,207.98,287.545,2.128,0.976,0.486,0.007503779
73.091,75.549,208.773,209.712,5.138,1.6,0.6,35,1,5.405,77.702,214.591,251.079,1.2,0.466,0.485,-0.007716381
73.64925,75.54325,208.41175,210.51925,5.10775,1.6,0.59975,35,1,5.66475,77.77675,209.18625,255.974,1.1995,0.456,0.4925,-0.001704273
74.2075,75.5375,208.0505,211.3265,5.0775,1.6,0.5995,35,1,5.9245,77.8515,203.7815,260.869,1.199,0.446,0.5,0.004443171
74.76575,75.53175,207.68925,212.13375,5.04725,1.6,0.59925,35,1,6.18425,77.92625,198.37675,265.764,1.1985,0.436,0.5075,0.010740422
75.324,75.526,207.328,212.941,5.017,1.6,0.599,35,1,6.444,78.001,192.972,270.659,1.198,0.426,0.515,0.017197166
75,100,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
74.99825,99.82575,210,212.579,5,1.7055,0.59975,35.06375,1,1.865,82.99675,207.98875,280,1.198,1,0.49775,0.005421908
74.9965,99.6515,210,215.158,5,1.811,0.5995,35.1275,1,2.43,82.9935,207.9775,280,1.196,1,0.5105,0.015358679
74.99475,99.47725,210,217.737,5,1.9165,0.59925,35.19125,1,2.995,82.99025,207.96625,280,1.194,1,0.52325,0.02550315
74.993,99.303,210,220.316,5,2.022,0.599,35.255,1,3.56,82.987,207.955,280,1.192,1,0.536,0.037449955
75,75,210,210,5,1.6,0.6,35,1,3,83,208,280,1.2,1,0.485,-0.003846301
75.19225,74.99925,210,210.01725,4.9765,1.603,0.59925,34.81975,1,3.09775,83.0905,207.96175,279.986,1.19775,1,0.4845,-0.003816011
75.3845,74.9985,210,210.0345,4.953,1.606,0.5985,34.6395,1,3.1955,83.181,207.9235,279.972,1.1955,1,0.484,-0.003800126
75.57675,74.99775,210,210.05175,4.9295,1.609,0.59775,34.45925,1,3.29325,83.2715,207.88525,279.958,1.19325,1,0.4835,-0.00378291
75.769,74.997,210,210.069,4.906,1.612,0.597,34.279,1,3.391,83.362,207.847,279.944,1.191,1,0.483,-0.003764916
75,75,210,243.929,5,1.66,0.598,35,1,5.204,83,208,280,1.222,1,0.485,0.112596503
74.1435,75.2255,208.954,245.44675,5.0375,1.645,0.63125,35,1,5.38375,81.788,207.855,297.5,1.2165,1,0.38875,0.104935406
75,75,210,236.575,5,2.199,0.6,35,1,1.3,83,208,280,1.2,1,0.485,0.065048692
74.99975,75.307,210,236.089,5,2.24325,0.5985,35.05125,1,1.25125,81.72725,207.92975,281.2975,1.177,1,0.489,0.064672121
74.9995,75.614,210,235.603,5,2.2875,0.597,35.1025,1,1.2025,80.4545,207.8595,282.595,1.154,1,0.493,0.064175159
74.99925,75.921,210,235.117,5,2.33175,0.5955,35.15375,1,1.15375,79.18175,207.78925,283.8925,1.131,1,0.497,0.063539937
74.999,76.228,210,234.631,5,2.376,0.594,35.205,1,1.105,77.909,207.719,285.19,1.108,1,0.501,0.062723619
75,75,210,243.929,5,1.66,0.598,35,1,5.204,83,208,280,1.222,1,0.485,0.112596503
74.1435,75.2255,208.954,245.44675,5.0375,1.645,0.63125,35,1,5.38375,81.788,207.855,297.5,1.2165,1,0.38875,0.104935406
73.805,74.995,210,223.821,5,1.725,0.547,34.936,1,2.881,83.626,207.764,279.711,1.953,1,0.472,0.059385343
74.10075,75.3075,210,223.11725,5,1.757,0.5605,35.05425,1,2.96725,83.1145,207.728,280.52575,2.149,0.9785,0.4745,0.059705423
74.3965,75.62,210,222.4135,5,1.789,0.574,35.1725,1,3.0535,82.603,207.692,281.3405,2.345,0.957,0.477,0.059747101
74.69225,75.9325,210,221.70975,5,1.821,0.5875,35.29075,1,3.13975,82.0915,207.656,282.15525,2.541,0.9355,0.4795,0.059591539
74.988,76.245,210,221.006,5,1.853,0.601,35.409,1,3.226,81.58,207.62,282.97,2.737,0.914,0.482,0.059127697
75,75,210,210,5,1.6,0.6,35,1,9,83,208,280,1.2,1,0.485,-0.003846433
75,75.06875,210,210.0255,5,1.5975,0.6,35,1,8.9535,81.84425,208,280.11125,1.2,0.997,0.485,-0.003715373
75,75.1375,210,210.051,5,1.595,0.6,35,1,8.907,80.6885,208,280.2225,1.2,0.994,0.485,-0.003583831
75,75.20625,210,210.0765,5,1.5925,0.6,35,1,8.8605,79.53275,208,280.33375,1.2,0.991,0.485,-0.003450637
75,75.275,210,210.102,5,1.59,0.6,35,1,8.814,78.377,208,280.445,1.2,0.988,0.485,-0.003317364
75,75,177.173,210,5,1.6,0.6,35,1,1.3,83,208,226.865,1.2,0.968,0.485,0.085497772
74.84725,75.2415,170.83875,210.00125,5.00025,1.6,0.5995,35.74075,1,1.3535,82.81125,204.59475,229.3425,1.1235,0.976,0.48525,0.113403251
74.6945,75.483,164.5045,210.0025,5.0005,1.6,0.599,36.4815,1,1.407,82.6225,201.1895,231.82,1.047,0.984,0.4855,0.150260699
74.54175,75.7245,158.17025,210.00375,5.00075,1.6,0.5985,37.22225,1,1.4605,82.43375,197.78425,234.2975,0.9705,0.992,0.48575,0.170048396
74.389,75.966,151.836,210.005,5.001,1.6,0.598,37.963,1,1.514,82.245,194.379,236.775,0.894,1,0.486,0.190109474
92.379,75.319,204.005,213.928,4.983,1.6,0.6,35,1,8.192,75.977,187.634,264.476,1.2,1,0.485,0.034064986
92.3155,75.213,205.44225,212.77975,4.98675,1.6,0.6,35,1,8.0675,76.7965,188.394,260.60525,1.2,1,0.485,0.023255174
92.252,75.107,206.8795,211.6315,4.9905,1.6,0.6,35,1,7.943,77.616,189.154,256.7345,1.2,1,0.485,0.012713067
92.1885,75.001,208.31675,210.48325,4.99425,1.6,0.6,35,1,7.8185,78.4355,189.914,252.86375,1.2,1,0.485,0.002277915
92.125,74.895,209.754,209.335,4.998,1.6,0.6,35,1,7.694,79.255,190.674,248.993,1.2,1,0.485,-0.006508033
75,75,210,210,5,1.6,0.6,35,1,1.3,72.222,208,280,1.2,1,0.485,-0.003642753
75,74.99,210,210,5,1.6,0.6,35,1,1.3,71.73075,208,280,1.2,1,0.479,-0.003446718
75,74.98,210,210,5,1.6,0.6,35,1,1.3,71.2395,208,280,1.2,1,0.473,-0.003257874
75,74.97,210,210,5,1.6,0.6,35,1,1.3,70.74825,208,280,1.2,1,0.467,-0.003075515
75,74.96,210,210,5,1.6,0.6,35,1,1.3,70.257,208,280,1.2,1,0.461,-0.002900019
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.788,-0.018581955
75,78.17875,210,210,5,1.6,0.6,35,1,1.3,82.30075,208,280,1.2,1,0.7975,-0.021329385
75,81.3575,210,210,5,1.6,0.6,35,1,1.3,81.6015,208,280,1.2,1,0.807,-0.025592048
75,84.53625,210,210,5,1.6,0.6,35,1,1.3,80.90225,208,280,1.2,1,0.8165,-0.033128337
75,87.715,210,210,5,1.6,0.6,35,1,1.3,80.203,208,280,1.2,1,0.826,-0.044800552
75,75,210,243.929,5,1.66,0.598,35,1,5.204,83,208,280,1.222,1,0.485,0.112596503
74.1435,75.2255,208.954,245.44675,5.0375,1.645,0.63125,35,1,5.38375,81.788,207.855,297.5,1.2165,1,0.38875,0.104935406
75,75,162.518,210,5,1.6,0.6,35,1,2.921,83,208,251.998,1.2,1,0.485,0.162930494
74.988,75.0195,167.30475,209.592,4.87,1.6,0.6,35.111,1,2.86375,82.99025,208.01925,252.467,1.19975,0.997,0.485,0.14395606
74.976,75.039,172.0915,209.184,4.74,1.6,0.6,35.222,1,2.8065,82.9805,208.0385,252.936,1.1995,0.994,0.485,0.125080911
74.964,75.0585,176.87825,208.776,4.61,1.6,0.6,35.333,1,2.74925,82.97075,208.05775,253.405,1.19925,0.991,0.485,0.106291698
74.952,75.078,181.665,208.368,4.48,1.6,0.6,35.444,1,2.692,82.961,208.077,253.874,1.199,0.988,0.485,0.087671627
74.987,76.165,210,245.974,5,2.629,0.601,35.614,1,3.023,82.951,207.339,280,1.057,1,0.484,0.115874494
75.83175,75.961,210,245.1705,5,2.857,0.60075,35.5295,1,3.78525,82.96325,207.51075,280,1.07475,1,0.48375,0.112967982
76.6765,75.757,210,244.367,5,3.085,0.6005,35.445,1,4.5475,82.9755,207.6825,280,1.0925,1,0.4835,0.110053756
77.52125,75.553,210,243.5635,5,3.313,0.60025,35.3605,1,5.30975,82.98775,207.85425,280,1.11025,1,0.48325,0.10712798
78.366,75.349,210,242.76,5,3.541,0.6,35.276,1,6.072,83,208.026,280,1.128,1,0.483,0.104236229
75,76.999,181.108,210,5.341,1.6,0.6,35,1,5.616,74.006,180.523,221.509,1.2,1,0.485,0.100424253
75,77.7975,184.92725,210,5.29025,1.6,0.6,35,1,5.075,76.144,179.8475,223.1805,1.2,0.99625,0.485,0.086179864
75,78.596,188.7465,210,5.2395,1.6,0.6,35,1,4.534,78.282,179.172,224.852,1.2,0.9925,0.485,0.072056811
75,79.3945,192.56575,210,5.18875,1.6,0.6,35,1,3.993,80.42,178.4965,226.5235,1.2,0.98875,0.485,0.058071327
75,80.193,196.385,210,5.138,1.6,0.6,35,1,3.452,82.558,177.821,228.195,1.2,0.985,0.485,0.044221778
75,75.381,210,210,5,3.091,0.6,35,1,3.076,76.85,199.068,280,1.2,1,0.485,-0.002366922
75.1475,75.9865,210,210.1575,5,3.01025,0.6,38.1225,1,3.12775,78.38175,201.24775,280,1.17875,1,0.485,-0.001364319
75.295,76.592,210,210.315,5,2.9295,0.6,41.245,1,3.1795,79.9135,203.4275,280,1.1575,1,0.485,0.001036896
75.4425,77.1975,210,210.4725,5,2.84875,0.6,44.3675,1,3.23125,81.44525,205.60725,280,1.13625,1,0.485,0.002352219
75.59,77.803,210,210.63,5,2.768,0.6,47.49,1,3.283,82.977,207.787,280,1.115,1,0.485,0.003957078
74.697,72.487,210,220.941,4.39,1.6,0.6,41.365,1,3.26,82.927,207.242,280,1.2,1,0.485,0.041030667
74.747,73.117,204.77375,221.76775,4.401,1.6085,0.6,41.36825,1,3.182,82.9445,207.2715,279.892,1.2,0.997,0.485,0.065455797
74.797,73.747,199.5475,222.5945,4.412,1.617,0.6,41.3715,1,3.104,82.962,207.301,279.784,1.2,0.994,0.485,0.089678534
74.847,74.377,194.32125,223.42125,4.423,1.6255,0.6,41.37475,1,3.026,82.9795,207.3305,279.676,1.2,0.991,0.485,0.114109938
74.897,75.007,189.095,224.248,4.434,1.634,0.6,41.378,1,2.948,82.997,207.36,279.568,1.2,0.988,0.485,0.138769469
75,75,210,210,5,1.6,0.6,35,1,1.3,83,183.333,280,1.2,1,0.485,-0.002788158
74.95825,75.1325,204.65425,210.43525,5.13525,1.6,0.6,35.021,1,1.29225,82.2265,184.46675,280,1.2,0.99325,0.485,0.015161491
74.9165,75.265,199.3085,210.8705,5.2705,1.6,0.6,35.042,1,1.2845,81.453,185.6005,280,1.2,0.9865,0.485,0.034833122
74.87475,75.3975,193.96275,211.30575,5.40575,1.6,0.6,35.063,1,1.27675,80.6795,186.73425,280,1.2,0.97975,0.485,0.056820199
74.833,75.53,188.617,211.741,5.541,1.6,0.6,35.084,1,1.269,79.906,187.868,280,1.2,0.973,0.485,0.082004141
75,75,210,233.333,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,0.055557852
75,75,210,230.473,5,2.295,0.6,35,1,1.299,83,216.916,280,1.345,0.952,0.485,0.06120358
74.79925,73.2515,199.857,231.5765,5,2.12125,0.599,35.96725,1,1.47425,82.912,225.187,275.37225,1.3625,0.964,0.4855,0.127196544
74.5985,71.503,189.714,232.68,5,1.9475,0.598,36.9345,1,1.6495,82.824,233.458,270.7445,1.38,0.976,0.486,0.179997387
74.39775,69.7545,179.571,233.7835,5,1.77375,0.597,37.90175,1,1.82475,82.736,241.729,266.11675,1.3975,0.988,0.4865,0.188559829
74.197,68.006,169.428,234.887,5,1.6,0.596,38.869,1,2,82.648,250,261.489,1.415,1,0.487,0.236955461
75,75,210,222.851,5,2.24,0.6,35,1,1.3,83,208,280,1.2,1,0.485,0.032754359
74.8965,75.00225,209.33925,223.50925,5.127,2.29675,0.6,35.238,1,1.38,82.91875,207.80725,279.68475,1.2285,0.9965,0.485,0.044157863
74.793,75.0045,208.6785,224.1675,5.254,2.3535,0.6,35.476,1,1.46,82.8375,207.6145,279.3695,1.257,0.993,0.485,0.055129918
74.6895,75.00675,208.01775,224.82575,5.381,2.41025,0.6,35.714,1,1.54,82.75625,207.42175,279.05425,1.2855,0.9895,0.485,0.061358181
74.586,75.009,207.357,225.484,5.508,2.467,0.6,35.952,1,1.62,82.675,207.229,278.739,1.314,0.986,0.485,0.067727283
74.965,76.2,210,235.677,5,2.606,0.6,34.863,1,1.31,83.446,213.564,285.507,1.303,1,0.485,0.063063658
74.97375,75.9,210,234.67,5,2.603,0.5995,34.89725,1,1.4985,83.3345,212.173,284.13025,1.28525,1,0.4785,0.075773512
74.9825,75.6,210,233.663,5,2.6,0.599,34.9315,1,1.687,83.223,210.782,282.7535,1.2675,1,0.472,0.070660861
74.99125,75.3,210,232.656,5,2.597,0.5985,34.96575,1,1.8755,83.1115,209.391,281.37675,1.24975,1,0.4655,0.082978227
75,75,210,231.649,5,2.594,0.598,35,1,2.064,83,208,280,1.232,1,0.459,0.077120072
75,75,210,243.929,5,1.66,0.598,35,1,5.204,83,208,280,1.222,1,0.485,0.112596503
74.1435,75.2255,208.954,245.44675,5.0375,1.645,0.63125,35,1,5.38375,81.788,207.855,297.5,1.2165,1,0.38875,0.104935406
75,75,210,210,5,1.6,0.6,35,1,9,83,208,280,1.2,1,0.485,-0.003846433
76.38175,74.99975,206.08475,210.7685,4.99775,1.6,0.6,35,1,9.0445,82.04825,204.71275,278.38975,1.2,1,0.485,0.013328707
77.7635,74.9995,202.1695,211.537,4.9955,1.6,0.6,35,1,9.089,81.0965,201.4255,276.7795,1.2,1,0.485,0.030731102
79.14525,74.99925,198.25425,212.3055,4.99325,1.6,0.6,35,1,9.1335,80.14475,198.13825,275.16925,1.2,1,0.485,0.048361988
80.527,74.999,194.339,213.074,4.991,1.6,0.6,35,1,9.178,79.193,194.851,273.559,1.2,1,0.485,0.066230861
75,75,210,210.107,3.401,1.6,0.6,35,1,3.328,83,208,280,1.2,1,0.485,-0.003874861
73.44325,75,210,211.96625,3.4245,1.60425,0.59925,34.9275,1,3.17325,82.987,208.00575,279.972,1.22525,1,0.485,0.003158567
71.8865,75,210,213.8255,3.448,1.6085,0.5985,34.855,1,3.0185,82.974,208.0115,279.944,1.2505,1,0.485,0.010549998
70.32975,75,210,215.68475,3.4715,1.61275,0.59775,34.7825,1,2.86375,82.961,208.01725,279.916,1.27575,1,0.485,0.018359643
68.773,75,210,217.544,3.495,1.617,0.597,34.71,1,2.709,82.948,208.023,279.888,1.301,1,0.485,0.026606162
74.697,72.487,210,220.941,4.39,1.6,0.6,41.365,1,3.26,82.927,207.242,280,1.2,1,0.485,0.041030667
76.27475,72.882,210,221.1305,4.5425,1.6,0.6,40.8825,1,3.118,82.94525,207.4315,280,1.2,1,0.485,0.041672076
77.8525,73.277,210,221.32,4.695,1.6,0.6,40.4,1,2.976,82.9635,207.621,280,1.2,1,0.485,0.042252968
79.43025,73.672,210,221.5095,4.8475,1.6,0.6,39.9175,1,2.834,82.98175,207.8105,280,1.2,1,0.485,0.042803744
81.008,74.067,210,221.699,5,1.6,0.6,39.435,1,2.692,83,208,280,1.2,1,0.485,0.04334503
75,75,210,210,5,1.6,0.6,35,1,10,83,208,280,1.2,1,0.485,-0.003846455
77.0515,74.71425,210,210.14275,5,1.6,0.6,39.07825,1,10,83,208,280,1.2,1,0.485,-0.002072863
79.103,74.4285,210,210.2855,5,1.6,0.6,43.1565,1,10,83,208,280,1.2,1,0.485,0.002019377
81.1545,74.14275,210,210.42825,5,1.6,0.6,47.23475,1,10,83,208,280,1.2,1,0.485,0.00365259
83.206,73.857,210,210.571,5,1.6,0.6,51.313,1,10,83,208,280,1.2,1,0.485,0.006925531
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,266.667,1.2,1,0.485,-0.007234549
75.00975,75.29525,206.30225,209.61,5.15375,1.60075,0.6,35,1,1.35425,82.28075,208.3615,265.155,1.207,0.9995,0.485,0.004096596
75.0195,75.5905,202.6045,209.22,5.3075,1.6015,0.6,35,1,1.4085,81.5615,208.723,263.643,1.214,0.999,0.485,0.016976543
75.02925,75.88575,198.90675,208.83,5.46125,1.60225,0.6,35,1,1.46275,80.84225,209.0845,262.131,1.221,0.9985,0.485,0.028678997
75.039,76.181,195.209,208.44,5.615,1.603,0.6,35,1,1.517,80.123,209.446,260.619,1.228,0.998,0.485,0.040435391
76.697,75.132,210.537,216.166,4.999,1.644,0.599,35,1,4.92,82.013,211.548,277.459,1.208,1,0.485,0.014501482
76.42025,75.09875,210.327,216.72325,5.0085,1.645,0.59925,35,1,4.7085,82.25975,210.89125,278.113,1.218,0.97225,0.485,0.01767291
76.1435,75.0655,210.117,217.2805,5.018,1.646,0.5995,35,1,4.497,82.5065,210.2345,278.767,1.228,0.9445,0.485,0.020872593
75.86675,75.03225,209.907,217.83775,5.0275,1.647,0.59975,35,1,4.2855,82.75325,209.57775,279.421,1.238,0.91675,0.485,0.024101448
75.59,74.999,209.697,218.395,5.037,1.648,0.6,35,1,4.074,83,208.921,280.075,1.248,0.889,0.485,0.027354242
74.363,75.633,207.182,208.046,5.042,1.593,0.6,35,1,3.371,75.053,190.387,281.016,1.918,1,0.485,0.007741477
74.475,76.85725,207.87025,208.1155,5.0335,1.66275,0.6,35.168,1,2.86075,77.029,187.465,281.05925,1.976,1,0.48825,0.005988527
74.587,78.0815,208.5585,208.185,5.025,1.7325,0.6,35.336,1,2.3505,79.005,184.543,281.1025,2.034,1,0.4915,0.005845357
74.699,79.30575,209.24675,208.2545,5.0165,1.80225,0.6,35.504,1,1.84025,80.981,181.621,281.14575,2.092,1,0.49475,0.006805339
74.811,80.53,209.935,208.324,5.008,1.872,0.6,35.672,1,1.33,82.957,178.699,281.189,2.15,1,0.498,0.003550215
75.086,75.018,209.404,214.13,4.817,2.386,0.6,35,1,2.97,82.892,208.117,271.728,1.2,1,0.485,0.010573626
75.0715,75.17425,206.01925,213.917,4.8635,2.41375,0.6,35.1515,1,2.944,82.6215,207.6095,270.18825,1.203,1,0.485,0.022198335
75.057,75.3305,202.6345,213.704,4.91,2.4415,0.6,35.303,1,2.918,82.351,207.102,268.6485,1.206,1,0.485,0.033866794
75.0425,75.48675,199.24975,213.491,4.9565,2.46925,0.6,35.4545,1,2.892,82.0805,206.5945,267.10875,1.209,1,0.485,0.045561254
75.028,75.643,195.865,213.278,5.003,2.497,0.6,35.606,1,2.866,81.81,206.087,265.569,1.212,1,0.485,0.057278056
85.869,71.228,210,234.629,5,2.23,0.594,34.275,1,6.496,83.134,208.885,280,1.888,1,0.485,0.091539931
84.6525,70.916,209.409,235.417,5.02175,2.135,0.59475,34.45825,1,6.322,83.12325,208.602,280,1.79325,1,0.485,0.099053134
83.436,70.604,208.818,236.205,5.0435,2.04,0.5955,34.6415,1,6.148,83.1125,208.319,280,1.6985,1,0.485,0.102991346
82.2195,70.292,208.227,236.993,5.06525,1.945,0.59625,34.82475,1,5.974,83.10175,208.036,280,1.60375,1,0.485,0.106715686
81.003,69.98,207.636,237.781,5.087,1.85,0.597,35.008,1,5.8,83.091,207.753,280,1.509,1,0.485,0.110234035
73.805,74.995,210,223.821,5,1.725,0.547,34.936,1,2.881,83.626,207.764,279.711,1.953,1,0.472,0.059385343
74.1175,75.24825,209.7435,224.94175,5.0035,1.741,0.56,34.94825,1,2.93725,82.9245,207.82975,279.7075,1.9685,0.99125,0.47525,0.066874994
74.43,75.5015,209.487,226.0625,5.007,1.757,0.573,34.9605,1,2.9935,82.223,207.8955,279.704,1.984,0.9825,0.4785,0.074637875
74.7425,75.75475,209.2305,227.18325,5.0105,1.773,0.586,34.97275,1,3.04975,81.5215,207.96125,279.7005,1.9995,0.97375,0.48175,0.082690673
75.055,76.008,208.974,228.304,5.014,1.789,0.599,34.985,1,3.106,80.82,208.027,279.697,2.015,0.965,0.485,0.09105234
75,55.556,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.711,1,0.485,-0.004581172
75,75.0015,209.999,210.0395,5,1.66625,0.5995,34.99975,1,1.305,82.97475,208.01925,281.42375,1.6955,1,0.485,-0.004184369
75,75.003,209.998,210.079,5,1.7325,0.599,34.9995,1,1.31,82.9495,208.0385,282.8475,1.68,1,0.485,-0.00378491
75,75.0045,209.997,210.1185,5,1.79875,0.5985,34.99925,1,1.315,82.92425,208.05775,284.27125,1.6645,1,0.485,-0.003378327
75,75.006,209.996,210.158,5,1.865,0.598,34.999,1,1.32,82.899,208.077,285.695,1.649,1,0.485,-0.002955713
75,75.276,192.408,210,4.958,1.6,0.6,35,1,4.634,80.81,168.206,280,1.2,1,0.485,0.065715466
75,75.52875,194.86425,210,5.508,1.6,0.6,35,1,4.697,80.776,168.61525,280,1.2,1,0.485,0.056778089
75,75.7815,197.3205,210,6.058,1.6,0.6,35,1,4.76,80.742,169.0245,280,1.2,1,0.485,0.047845448
75,76.03425,199.77675,210,6.608,1.6,0.6,35,1,4.823,80.708,169.43375,280,1.2,1,0.485,0.038910498
75,76.287,202.233,210,7.158,1.6,0.6,35,1,4.886,80.674,169.843,280,1.2,1,0.485,0.029971374
75,75,210,210,5,1.6,0.6,35,1,1.3,83,150,280,1.2,1,0.485,0.001068111
75,75.07975,209.74275,210,5.1245,1.6,0.6,35,1,1.4695,81.97775,150.91125,280,1.2,1,0.485,0.007545534
75,75.1595,209.4855,210,5.249,1.6,0.6,35,1,1.639,80.9555,151.8225,280,1.2,1,0.485,0.008368469
75,75.23925,209.22825,210,5.3735,1.6,0.6,35,1,1.8085,79.93325,152.73375,280,1.2,1,0.485,0.009192936
75,75.319,208.971,210,5.498,1.6,0.6,35,1,1.978,78.911,153.645,280,1.2,1,0.485,0.010020145
82.867,77.103,210,209.823,5,1.6,0.6,35,1,4.298,73.706,210.588,280,1.2,1,0.485,-0.004199632
